id;ref address;query;query lon;query lat;result 1;result 2;result 3;result 4;result 5
119;30 avenue victor hugo, les pavillons-sous-bois, france;huhgo;2.514325;48.909539;avenue victor hugo, aubervilliers, france;rue victor hugo, ivry-sur-seine, france;boulevard victor hugo, clichy, france;rue victor hugo, levallois-perret, france;boulevard victor hugo, neuilly-sur-seine, france
118;16, cours de vincennes, paris, france;vincrennes;2.400390;48.847460;cours de vincennes, paris, france;fort de vincennes, paris, france;rue de vincennes, montreuil, france;vincennes, la fontaine-saint-martin, france;boulevard de vincennes, fontenay-sous-bois, france
117;38 avenue de lanessan, champagne-au-mont-d'or, france;lanedssan;4.793149;45.794627;avenue de lanessan, champagne-au-mont-d'or, france;lanessan, cussac-fort-médoc, france;rue de lanessan, guérigny, france;rue lanessan, saint-andré-de-cubzac, france;
116;70 rue vincent raspail, la garde, france;rasqpail;6.009889;43.125379;rue vincent raspail, la garde, france;impasse vincent raspail, la garde, france;place vincent raspail, toulon, france;boulevard raspail, avignon, france;raspaillac, barjac, france
115;2, rue des fantasques, lyon, france;fantadsques;4.837060;45.773803;rue des fantasques, lyon, france;ruelle des fantasques, lyon, france;;;
114;9 place du marché, palavas-les-flots, france;marvché;3.931570;43.528076;place du marché, palavas-les-flots, france;avenue du marché gare, montpellier, france;place du marché aux fleurs, montpellier, france;marché couvert, rue émile grand, albi, france;place du marché, la grande-motte, france
113;24 rue du général leclerc, versailles, france;lecmlerc;2.126446;48.798926;boulevard du général leclerc, nanterre, france;rue du général leclerc, bois-colombes, france;avenue du général leclerc, viroflay, france;rue du général leclerc, franconville, france;avenue du général leclerc, boulogne-billancourt, france
112;23, rue petit bonneveau, poitiers, france;bonnreveau;0.338750;46.578608;bonneveau, vallet, france;bonneveaux, brigueil-le-chantre, france;bonneveau, tuffé, france;bonneveau, villegongis, france;route de bonneveau, brain-sur-allonnes, france
111;6 passage brady, paris, france;brzady;2.355302;48.871239;passage brady, paris, france;rue du pont brady, la villeneuve-bellenoye-et-la-maize, france;;;
110;6 bis allée des muletiers, mordelles, france;muleytiers;-1.851706;48.071982;allée des muletiers, mordelles, france;chemin des muletiers, liré, france;chemin des muletiers, la barre-de-monts, france;chemin des muletiers, turquant, france;rue des muletiers, écretteville-lès-baons, france
109;95 cours du général leclerc, langon, france;lecmlerc;-0.247091;44.552632;cours du général leclerc, langon, france;boulevard du général leclerc, arcachon, france;rue du général leclerc, biscarrosse, france;rue maréchal leclerc, saint-astier, france;rue du général leclerc, la réole, france
108;1 rue orsel, oullins, france;ordsel;4.810194;45.716403;;;;;
107;2 rue eugène carrière, paris, france;carroière;2.332001;48.888596;avenue des carrières, paris, france;place anne-marie carrière, paris, france;rue des carrières d'amérique, paris, france;carrière wellington, arras, france;carrière dorée, orchies, france
105;8 rue abel hovelacque, paris, france;hovelzacque;2.353409;48.833095;rue abel hovelacque, paris, france;rue hovelacque, lille, france;;;
106;8, rue tiphaine, paris, france;tiphzaine;2.295190;48.849181;rue tiphaine, france;rue tiphaine raguenel, saint-erblon, france;rue tiphaine raguenel, tinténiac, france;rue tiphaine raguenel, la vicomté-sur-rance, france;rue tiphaine raguenel, dinan, france
104;19, avenue de narbonne, saint-laurent-de-la-cabrerisse, france;narbponne;2.700300;43.084790;avenue de narbonne, saint-laurent-de-la-cabrerisse, france;narbonne cathedral, narbonne, france;narbonne - ecluse de mandirac, narbonne, france;ancien chemin de narbonne, carcassonne, france;gare de péage narbonne sud, narbonne, france
103;16 rue jean-jacques rousseau, paris, france;rousdseau;2.340874;48.862533;rue jean-jacques rousseau, paris, france;villa jean jacques rousseau, issy-les-moulineaux, france;rue waldeck rousseau, saint-ouen-l'aumône, france;rue jean jacques rousseau, issy-les-moulineaux, france;rue jean jacques rousseau, saint-ouen, france
102;60, rue armand caduc, la réole, france;cafduc;-0.039490;44.581654;;;;;
101;14 rue sauval, paris, france;saubval;2.342530;48.862077;;;;;
100;16, boulevard victor hugo, saint-rémy-de-provence, france;huhgo;4.831500;43.787484;avenue victor hugo, arles, france;avenue victor hugo, lunel, france;avenue victor hugo, valence, france;place victor hugo, marseille, france;rue hugo ely, aix-en-provence, france
99;rue kléber, auch, france;klénber;0.588834;43.649623;rue kléber, auch, france;rue kléber haedens, toulouse, france;avenue kléber, paris, france;avenue kléber, biarritz, france;rue kléber, tarbes, france
98;30, patio des reflets, courbevoie, france;refmlets;2.247560;48.889765;place des reflets, courbevoie, france;reflets-en-seine, boulogne-billancourt, france;impasse des reflets, carnac, france;rue des reflets, sète, france;impasse des reflets des étangs, narbonne, france
97;21 rue du grand pont, rochefort-du-gard, france;ponnt;4.687724;43.974097;pont d'avignon, boulevard de la ligne, avignon, france;pont de l'europe, avignon, france;pont des charrettes, uzès, france;pont édouard daladier, avignon, france;avenue du pont du gard, remoulins, france
96;36, rue de strasbourg, chalon-sur-saône, france;strasnbourg;4.860380;46.779768;rue de strasbourg, chalon-sur-saône, france;boulevard de strasbourg, paris, france;route de strasbourg, caluire-et-cuire, france;cathédrale notre dame de strasbourg, tramway de strasbourg, strasbourg, france;boulevard de strasbourg, dijon, france
95;11 avenue des minimes, toulouse, france;minoimes;1.436810;43.616863;avenue des minimes, toulouse, france;impasse des minimes, toulouse, france;pont des minimes, toulouse, france;boulevard des minimes, toulouse, france;allée des minimes, auzeville-tolosane, france
93;16 le bourg, lurcy, france;boiurg;4.782205;46.062988;le bourg, lurcy, france;au bourg, lurcy, france;route de bourg en bresse, civrieux, france;allée du petit bourg, savigneux, france;bourg st andeol, pierrelatte, france
94;4, rue des faussets, bordeaux, france;fausdsets;-0.570440;44.840761;rue des faussets, bordeaux, france;;;;
91;14 place du grand jardin, vence, france;jarfdin;7.113650;43.721829;jardin mozart, nice, france;jardin françois binon, villefranche-sur-mer, france;place du grand jardin, vence, france;jardins de l'etoile, la gaude, france;jardin de pomone, biot, france
92;33, rue de la plaine des bouchers, strasbourg, france;boucjhers;7.736990;48.569393;rue des bouchers, strasbourg, france;rue des bouchers, lampertheim, france;rue des bouchers, la wantzenau, france;rue des bouchers, quatzenheim, france;rue des bouchers, hœrdt, france
89;27 rue racine, le havre, france;racoine;0.105706;49.490493;rue racine, le havre, france;rue racine, paris, france;place racine, poissy, france;résidence jean racine, caen, france;rue jean racine, caen, france
90;134 espl. le cours, vinon-sur-verdon, france;coiurs;5.812042;43.725863;cours mirabeau, aix-en-provence, france;cours gambetta, aix-en-provence, france;cours julien, marseille, france;cours sextius, aix-en-provence, france;cours belsunce, marseille, france
88;7 rue de jarente, paris, france;jarrente;2.362802;48.855704;;;;;
87;9, rue saint augustin, paris, france;augudstin;2.337300;48.868853;rue saint-augustin, paris, france;quai des grands augustins, paris, france;rue des grands augustins, paris, france;rue augustine variot, malakoff, france;avenue augustin dumont, malakoff, france
86;17, rue du choiseul, paris, france;choidseul;2.335970;48.870168;rue de choiseul, paris, france;passage choiseul, paris, france;place etienne françois choiseul, montigny-le-bretonneux, france;rue horace de choiseul, viry-châtillon, france;square choiseul, le chesnay, france
85;44 rue des tournelles, paris, france;tournrelles;2.367405;48.855815;rue des tournelles, paris, france;rue des tournelles, l'haÿ-les-roses, france;rue des tournelles, yerres, france;impasse des tournelles, courbevoie, france;rue des tournelles, cachan, france
84;5, rue lazare-carnot, sète, france;lazarea-carnot;3.698270;43.402661;rue lazare carnot, sète, france;rue lazare carnot, poussan, france;avenue lazare carnot, toulon, france;impasse lazare carnot, caux, france;boulevard lazare carnot, toulouse, france
83;55 rue du château d'eau, paris, france;d'reau;2.355500;48.872326;route d'eaunes, muret, france;place d'occitanie, eaunes, france;;;
82;38 rue principale, heiligenstein, france;princoipale;7.450493;48.423421;rue principale, heiligenstein, france;rue principale, gertwiller, france;rue principale, goxwiller, france;rue principale, mittelbergheim, france;rue principale, bourgheim, france
81;68 avenue gambetta, paris, france;gambretta;2.402173;48.868859;place gambetta, france;avenue gambetta, paris, france;passage gambetta, paris, france;allées léon gambetta, clichy, france;avenue léon gambetta, montrouge, france
80;137 rue saint-dominique, paris, france;saint-dpominique;2.301721;48.858092;rue saint-dominique, paris, france;rue saint-dominique, châlons-en-champagne, france;avenue saint-dominique, saint-herblain, france;rue saint-dominique, clermont-ferrand, france;impasse saint-dominique, aumale, france
79;rue camille flammarion, carcassonne, france;flammzarion;2.386670;43.208991;place camille flammarion, france;boulevard camille flammarion, marseille, france;rue camille flammarion, bordeaux, france;impasse flammarion, marseille, france;impasse flammarion, avignon, france
78;3 rue sainte-beuve, paris, france;saintea-beuve;2.329907;48.844175;rue sainte-beuve, paris, france;place sainte-beuve, belloy-en-france, france;rue sainte-beuve, pontault-combault, france;rue sainte-beuve, magny-les-hameaux, france;allée sainte-beuve, ozoir-la-ferrière, france
77;30, quai fernand crouan, nantes, france;croiuan;-1.564830;47.207390;lotissement crouan, coray, france;crouanques, taulis, france;les crouans, longueil-sainte-marie, france;rue nicolas crouanson, arles, france;camí de crouanques, taulis, france
76;2, boulevard des écoles, bailly-romainvilliers, france;écomles;2.819270;48.850037;boulevard des écoles, bailly-romainvilliers, france;passage des écoles, chessy, france;passage des écoles, thorigny-sur-marne, france;passage des écoles, lagny-sur-marne, france;rue des écoles, villenoy, france
75;21 rue du maréchal de lattre de tassigny, arcachon, france;tassoigny;-1.172550;44.661350;;;;;
74;41 avenue du général de gaulle, saint-mandé, france;gaumlle;2.417759;48.841561;avenue du général de gaulle, saint-mandé, france;pont charles de gaulle, paris, france;place charles de gaulle, paris, france;avenue du général de gaulle, vincennes, france;avenue du général de gaulle, bagnolet, france
73;188 grand rue, poitiers, france;grand riue;0.345234;46.582820;grand'rue, poitiers, france;grand rue, jaunay-clan, france;grand rue, croutelle, france;grand'rue, strasbourg, france;grande rue de la guillotière, lyon, france
72;70 bis, boulevard auguste blanqui, paris, france;blannqui;2.347690;48.830359;boulevard auguste blanqui, paris, france;rue auguste blanqui, bagnolet, france;rue auguste blanqui, vitry-sur-seine, france;rue auguste blanqui, choisy-le-roi, france;rue blanqui, saint-ouen, france
71;rue du 8 mai 1945, mantes-la-ville, france;19a45;1.718888;48.976123;;;;;
70;120, rue saint-maur, paris, france;sainta-maur;2.375950;48.867470;rue saint-maur, paris, france;passage saint-maur, paris, france;parvis de saint-maur, saint-maur-des-fossés, france;pont du petit parc pont de saint-maur, champigny-sur-marne, france;impasse saint-maur, maisons-alfort, france
69;31 avenue de la bourdonnais, paris, france;bourdponnais;2.298558;48.858896;avenue de la bourdonnais, paris, france;port de la bourdonnais, paris, france;rue des bourdonnais, paris, france;square bertrand mahé de la bourdonnais, ormesson-sur-marne, france;rue des bourdonnais, versailles, france
68;4, rue eugène giraud, valbonne, france;girzaud;7.009440;43.641481;impasse de la giraudière, valbonne, france;avenue henri giraud, fréjus, france;avenue commandant giraud, antibes, france;boulevard jean giraud, peymeinade, france;rue roger giraud, toulon, france
67;chemin des planchettes, pierrelatte, france;plancjhettes;4.713058;44.360560;chemin des planchettes, pierrelatte, france;planchettes, saint-paul-trois-châteaux, france;rue des planchettes, saint-flour, france;les planchettes sud, saint-agrève, france;les planchettes nord, saint-agrève, france
66;7 avenue gambetta, paris, france;gambretta;2.389305;48.863523;place gambetta, france;avenue gambetta, paris, france;passage gambetta, paris, france;allées léon gambetta, clichy, france;avenue léon gambetta, montrouge, france
65;3, rue jean-pierre timbaud, montigny-le-bretonneux, france;timnbaud;2.036630;48.792491;rue jean pierre timbaud, montigny-le-bretonneux, france;rue jean-pierre timbaud, france;rond-point pierre timbaud, gennevilliers, france;avenue jean pierre timbaud, trappes, france;rue jean pierre timbaud, saint-cyr-l'école, france
64;39, rue saint jean, lyon, france;jezan;4.827450;45.761330;quai jean moulin, lyon, france;rue jean fabre, lyon, france;place jean jaurès, lyon, france;avenue jean jaurès, lyon, france;rue saint-jean, france
63;121 rue de vaugirard, paris, france;vaugoirard;2.318773;48.844611;rue de vaugirard, paris, france;boulevard de vaugirard, paris, france;rue de vaugirard, noisy-le-grand, france;rue de vaugirard, meudon, france;route de vaugirard, meudon, france
