id;ref address;query;query lon;query lat;result 1;result 2;result 3;result 4;result 5
487;8 rue botanique, angers, france;botanique;-0.547;47.474;rue botanique, angers, france;allée du jardin botanique, bayeux, france;rue du jardin botanique, villers-lès-nancy, france;chemin du sentier botanique, vézeronce-curtin, france;sentier botanique, andrézieux-bouthéon, france
486;28 rue du cardinal lemoine, paris, france;lemoine;2.353;48.848;cité du cardinal lemoine, paris, france;rue du cardinal lemoine, paris, france;passage lemoine, paris, france;rue lemoine, boulogne-billancourt, france;rue jean lemoine, romainville, france
485;55 boulevard de vaugirard, paris, france;vaugirard;2.317;48.841;rue de vaugirard, paris, france;boulevard de vaugirard, paris, france;rue de vaugirard, noisy-le-grand, france;rue de vaugirard, meudon, france;route de vaugirard, meudon, france
484;27 boulevard de la république, chalon-sur-saône, france;république;4.849;46.783;boulevard de la république, chalon-sur-saône, france;place de la république, chalon-sur-saône, france;cours de la république, villeurbanne, france;rue de la république, lyon, france;place de la république, dijon, france
483;18 place du château, jonzac, france;château;-0.432;45.446;place du château, jonzac, france;château beaumont, cussac-fort-médoc, france;château de chenonceau, chenonceaux, france;château d'agassac, ludon-médoc, france;château de theon, cozes, france
482;place maurice faure, romans-sur-isère, france;faure;5.049;45.043;fauré, lupé, france;impasse andré fauré, montélimar, france;les faures, alixan, france;faures et bonanche, saint-julien-en-quint, france;avenue félix faure, lyon, france
481;10-12 boulevard maréchal foch, beaune, france;maréchal foch;4.836;47.027;boulevard maréchal foch, beaune, france;avenue maréchal foch, dijon, france;rue maréchal foch, le creusot, france;boulevard maréchal foch, grenoble, france;rue maréchal foch, baulme-la-roche, france
480;275 route de saint antoine ginestière, nice, france;ginestière;7.217;43.707;chemin de la ginestière, nice, france;chemin du château de la ginestière, nice, france;ancien chemin de la ginestière, nice, france;les hautes ginestières, villeneuve-loubet, france;route de la ginestière, carros, france
479;27 grand rue, lodève, france;grand rue;3.32;43.731;grand rue, lodève, france;grand rue, jonquières, france;grand rue, saint-andré-de-sangonis, france;grand rue, la vacquerie-et-saint-martin-de-castries, france;grand rue, ceyras, france
478;46 rue de la balance, avignon, france;balance;4.806;43.952;rue de la balance, avignon, france;balance, fournols, france;allée de la balance, aix-en-provence, france;rue des balances, vendargues, france;rue des balances, montpellier, france
477;route de manosque, la bastide-des-jourdans, france;manosque;5.64;43.786;la tour du mont d'or, manosque, france;boulevard de manosque, marseille, france;route de manosque, valensole, france;route de manosque, la bastide-des-jourdans, france;route de manosque, gréoux-les-bains, france
476;1 rue du faubourg saint-antoine, paris, france;saint-antoine;2.371;48.853;cour du marché saint-antoine, france;rue saint-antoine, paris, france;passage saint-antoine, paris, france;rue du faubourg saint-antoine, paris, france;rue du plateau saint-antoine, le chesnay, france
475;12 rue dante, nice, france;dante;7.254;43.696;rue dante, nice, france;traverse dante alighieri, mandelieu-la-napoule, france;rue edmond dantès, marseille, france;dante, la chapelle-des-fougeretz, france;avenue dante, strasbourg, france
474;2 rue jean corringer, vigneux-sur-seine, france;corringer;2.423;48.706;rue jean corringer, vigneux-sur-seine, france;;;;
473;12 quai des célestins, paris, france;célestins;2.361;48.852;quai des célestins, paris, france;ruelle des célestins, marcoussis, france;rue des célestins, drancy, france;rue des célestins, versailles, france;passage des célestins, serris, france
472;7 rue de la duchesse d'uzès, boursault, france;d'uzès;3.847;49.06;rue d'uzès, paris, france;route d'uzès, saint-hilaire-de-brethmas, france;rue d'uzès, verzenay, france;avenue d'uzès, le mesnil-saint-denis, france;allée d'uzès, liverdun, france
471;46 passage clemenceau, vichy, france;clemenceau;3.423;46.125;passage clemenceau, vichy, france;boulevard georges clemenceau, dijon, france;avenue georges clemenceau, montpellier, france;rue georges clemenceau, clermont-ferrand, france;boulevard georges clemenceau, bourges, france
470;251 rue gallieni, boulogne-billancourt, france;gallieni;2.227;48.835;rue gallieni, boulogne-billancourt, france;quai gallieni, suresnes, france;avenue du général galliéni, meudon, france;avenue gallieni, bagnolet, france;boulevard gallieni, issy-les-moulineaux, france
469;le moulin, conques, france;moulin;2.441;44.581;moulin de sanhes, saint-cyprien-sur-dourdou, france;moulin de saint-martial, saint-pantaléon, france;moulin d'arjac, nauviale, france;moulin de ribaute, duilhac-sous-peyrepertuse, france;moulin de limou, flagnac, france
468;7 rue brochant, paris, france;brochant;2.317;48.888;rue brochant, paris, france;;;;
467;4 rue violet, paris, france;violet;2.295;48.85;rue violet, paris, france;place violet, paris, france;villa violet, france;rue violette, bourg-la-reine, france;allée des violettes, suresnes, france
466;9 place des martyrs de la résistance, lesparre-médoc, france;résistance;-0.945;45.304;avenue de la résistance, lormont, france;rue des martyrs de la résistance, villeneuve-sur-lot, france;avenue des martyrs de la résistance, thouars, france;avenue de la résistance, la rochelle, france;rue de la résistance, saint-just-luzac, france
465;27 rue thiers, givet, france;thiers;4.826;50.138;rue thiers, givet, france;rue thiers, vireux-molhain, france;rond-point thiers, le raincy, france;avenue thiers, melun, france;avenue thiers, nice, france
464;7 place surian, vence, france;surian;7.114;43.722;place surian, vence, france;rue du commandant de surian, marseille, france;rue des surians, alleins, france;impasse surian, salon-de-provence, france;
463;43 rue du général de gaulle, niederbronn-les-bains, france;gaulle;7.646;48.95;rue du général de gaulle, niederbronn-les-bains, france;rue du général de gaulle, reichshoffen, france;rue du général de gaulle, gunstett, france;rue du général de gaulle, mertzwiller, france;rue du général de gaulle, lampertsloch, france
462;8 rue amédée bolle, sainte-croix-en-plaine, france;bolle;7.377;48.017;rue du bollenberg, niederentzen, france;rue du bollenberg, orschwihr, france;rue du bollenberg, gundolsheim, france;les bolles, labaroche, france;rue de la bolle, saint-dié-des-vosges, france
460;15 avenue de saria, serris, france;saria;2.791;48.842;avenue de saria, serris, france;sariaut, saint-julien-chapteuil, france;chemin de sariac, castelnau-magnoac, france;;
461;58 rue du maréchal foch, loos, france;maréchal foch;3.018;50.615;rue du maréchal foch, loos, france;avenue du maréchal foch, lambersart, france;rue du maréchal foch, haubourdin, france;rue du maréchal foch, lille, france;rue du maréchal foch, la madeleine, france
458;3 rue du port, cherbourg-en-cotentin, france;du port;-1.622;49.64;rue du port, france;rue du port du becquet, france;rue du vieux port, flamanville, france;rue du grand port, flamanville, france;rue du port, barneville-carteret, france
459;117 rue monge, paris, france;monge;2.351;48.839;rue monge, paris, france;galerie mouffetard monge, paris, france;place monge, paris, france;rue gaspard monge, créteil, france;rue mongenot, paris, france
456;33 rue de la borie, égletons, france;borie;2.047;45.401;rue de la borie, égletons, france;borie d'imbert, rocamadour, france;borie de gaillard, bétaille, france;borie de l'alé, miers, france;la borie, corrèze, france
457;5 grand rue, logelheim, france;grand rue;7.408;48.021;grand rue, horbourg-wihr, france;grand rue, colmar, france;grand-rue, eguisheim, france;grand'rue, strasbourg, france;grand rue, bischwihr, france
455;43 avenue de la gare, sarlat-la-canéda, france;la gare;1.219;44.878;avenue de la gare, sarlat-la-canéda, france;la gare, rocamadour, france;la gare, saint-denis-catus, france;la gare, romanèche-thorins, france;la gare, reignac-sur-indre, france
454;6 rue etienne marcel, paris, france;marcel;2.35;48.864;rue étienne marcel, paris, france;passage marcel landowski, france;rond-point des champs elysées-marcel dassault, paris, france;rue marcel sembat, paris, france;place marcelin berthelot, paris, france
453;27 avenue armand guillebaud, antony, france;guillebaud;2.307;48.749;avenue armand guillebaud, antony, france;rue de guillebaudon, chichery, france;la guillebauderie, tortezais, france;la guillebaudière, luchapt, france;les guillebaudières, saint-germain-sur-renon, france
452;90 cours de vincennes, paris, france;vincennes;2.407;48.847;cours de vincennes, paris, france;fort de vincennes, paris, france;rue de vincennes, montreuil, france;vincennes, la fontaine-saint-martin, france;boulevard de vincennes, fontenay-sous-bois, france
451;132 rue lecourbe, paris, france;lecourbe;2.301;48.842;rue lecourbe, france;villa lecourbe, paris, france;rue lecourbe, lons-le-saunier, france;rue du général lecourbe, besançon, france;rue du général lecourbe, belfort, france
450;20 place charles de gaulle, saint-germain-en-laye, france;gaulle;2.095;48.897;avenue charles de gaulle, neuilly-sur-seine, france;place charles de gaulle, paris, france;avenue charles de gaulle, bois-colombes, france;avenue du général de gaulle, le vésinet, france;avenue du général de gaulle, l'étang-la-ville, france
449;168 cours berriat, grenoble, france;berriat;5.705;45.189;cours berriat, grenoble, france;place berriat, vif, france;;;
448;30 passage de la bourgade, biot, france;bourgade;7.097;43.628;passage de la bourgade, biot, france;rue de la bourgade, tourrettes-sur-loup, france;rue de la bourgade, cipières, france;rue de la bourgade, l'escarène, france;route de la bourgade, le muy, france
447;37 6-39 rue pierre-henri mauger, contres, france;mauger;1.429;47.419;rue pierre-henri mauger, contres, france;rue de la maugerie, vienne-en-val, france;route des maugeres, faverolles-sur-cher, france;la maugerie, thoury, france;route de la maugerie, thoury, france
446;43 rue castillon, toulon, france;castillon;5.94;43.11;rue castillon, toulon, france;castillon, sabran, france;la castillonne, saint-zacharie, france;chemin de castillone, bouc-bel-air, france;castillon, bessèges, france
445;36 rue de bagnolet, paris, france;bagnolet;2.398;48.857;rue de bagnolet, paris, france;bagnolet, saint-outrille, france;bagnolet, blanquefort, france;bagnolet, trémouille-saint-loup, france;impasse des bagnolets, avenay-val-d'or, france
443;38 rue de cambrai, lille, france;cambrai;3.071;50.624;rue de cambrai, lille, france;voie communale landas 32 rue cambrai, lille, france;boulevard de cambrai, roubaix, france;rue de cambrai, douai, france;rue de cambrai, tourcoing, france
444;22 place henri brousse, meudon, france;brousse;2.241;48.808;place henri brousse, meudon, france;rue du docteur paul brousse, paris, france;brousse pavé, saint-clément-rancoudray, france;brousse le château, brousse-le-château, france;brousse, saint-ciers-champagne, france
442;2 rue ramey, paris, france;ramey;2.348;48.887;rue ramey, paris, france;passage ramey, paris, france;lotissement le rameyron, sérignan-du-comtat, france;rue claude ramey, dijon, france;rameyre ouest, ruch, france
441;3 rue des faussets, bordeaux, france;faussets;-0.57;44.841;rue des faussets, bordeaux, france;;;;
440;8 rue majour, brive-la-gaillarde, france;majour;1.532;45.16;rue majour, brive-la-gaillarde, france;square majour, brive-la-gaillarde, france;majoureau, caudrot, france;majourals, saint-chels, france;majouraou, saint-thomas, france
439;3 rue basse, verneuil-sur-seine, france;basse;1.976;48.981;rue basse, verneuil-sur-seine, france;basse rue, lihus, france;sentier des basses parties, triel-sur-seine, france;chemin du moulin basset, saint-denis, france;basse rue, groffliers, france
438;4 cours jean jaurès, grenoble, france;jaurès;5.72;45.192;cours jean jaurès, grenoble, france;cours jean jaurès, échirolles, france;avenue jean jaurès, fontaine, france;grand'rue jean jaures, bourg-de-péage, france;rue jean jaurès, seyssinet-pariset, france
437;2 place de la chapelle neuve, montpellier, france;neuve;3.879;43.613;place de la chapelle neuve, montpellier, france;avenue de la fontaine neuve, béziers, france;rue neuve, lavérune, france;rue neuve, villeneuve-lès-maguelone, france;rue neuve des horts, fabrègues, france
436;lieu dit 'la fabrègues', estaing, france;fabrègues';2.695;44.545;fabrègues, estaing, france;fabrègues, flavin, france;fabrègues, golinhac, france;fabrègues, leynhac, france;fabrègues, escandolières, france
435;29 rue de l'exposition, paris, france;l'exposition;2.303;48.857;rue de l'exposition, paris, france;passage de l'exposition universelle, châlons-en-champagne, france;;;
434;153 rue de lourmel, paris, france;lourmel;2.284;48.84;rue de lourmel, paris, france;lourmel, orgères, france;lourmel, noyal-châtillon-sur-seiche, france;lourmel, pleudihen-sur-rance, france;lourmel, plélan-le-petit, france
433;40 route de frangy, meythet, france;frangy;6.092;45.915;route de frangy, france;route de frangy, viry, france;route de frangy, choisy, france;route de frangy, cercier, france;route de frangy, saint-julien-en-genevois, france
432;10 rue des tonneliers, bayonne, france;tonneliers;-1.474;43.49;rue des tonneliers, bayonne, france;avenue des tonneliers, soorts-hossegor, france;impasse des tonneliers, dax, france;rue des tonneliers, castets, france;impasse des tonneliers, mont-de-marsan, france
431;58 rue vasco de gama, paris, france;de gama;2.284;48.836;route de gamaches, les thilliers-en-vexin, france;route de gamaches, villers-en-vexin, france;rue de gamaches, bouillancourt-en-séry, france;route de gamaches, monchaux-soreng, france;au chemin de gamaches, frettemeule, france
430;2 place de lisbonne - centre commercial odysseum, montpellier, france;odysseum;3.92;43.605;;;;;
429;602 rue louis saint-just, saint-maximin, france;saint-just;2.472;49.245;rue louis saint-just, saint-maximin, france;rue saint-just, saint-maximin, france;péri saint-just, saint-étienne-du-rouvray, france;rue de saint-just des marais, beauvais, france;place de saint-just des marais, beauvais, france
428;104 rue de lille, mouvaux, france;lille;3.132;50.699;rue de lille, mouvaux, france;rue alain de lille, lille, france;rue de lille, tourcoing, france;rue marceau hellemmes, lille, france;rue nationale, lille, france
427;7 avenue de saint-germain, maisons-laffitte, france;saint-germain;2.144;48.945;avenue de saint-germain, maisons-laffitte, france;boulevard saint-germain, paris, france;place saint-germain des prés, paris, france;rue saint-germain l'auxerrois, paris, france;route de saint-germain, montesson, france
426;55 rue du faubourg montmartre, paris, france;montmartre;2.34;48.876;rue du faubourg montmartre, paris, france;boulevard montmartre, paris, france;galerie montmartre, paris, france;rue montmartre, paris, france;cité montmartre, paris, france
425;59 rue boulainvilliers, paris, france;boulainvilliers;2.275;48.858;rue de boulainvilliers, paris, france;avenue de boulainvilliers, rocquencourt, france;;;
424;20 rue des halles, paris, france;halles;2.346;48.86;rue des halles, paris, france;halle aux farines, paris, france;halles martenot, place des lices, rennes, france;halles sainte-claire, place sainte-claire, grenoble, france;les halles, dijon, france
423;rue des arceaux, angoulême, france;arceaux;0.158;45.649;rue des arceaux, angoulême, france;impasse des arceaux, nersac, france;boulevard des arceaux, montpellier, france;passage des arceaux, saint-loubès, france;rue des arceaux, beaurepaire, france
422;35 rue de la roquette, paris-11e-arrondissement, france;roquette;2.373;48.855;cité de la roquette, france;rue de la roquette, paris, france;rue roquette, lyon, france;la roquetterie, janvilliers, france;la roquette, france
421;11 rue charles pierrugues, mandelieu-la-napoule, france;pierrugues;6.941;43.523;;;;;
420;140 avenue de saint-ouen, paris, france;saint-ouen;2.329;48.896;avenue de saint-ouen, paris, france;impasse saint-ouen, france;quai de saint-ouen, saint-ouen, france;saint-ouen, favières, france;pont de saint-ouen, l'île-saint-denis, france
419;80 rue meynadier le suquet, cannes, france;suquet;7.012;43.552;rue du suquet, cannes, france;place du suquet, cannes, france;suquet, utelle, france;chemin de la suquette, antibes, france;allée du suquet vaugrenier, villeneuve-loubet, france
418;3 rue amédée viii de savoie, saint-julien-en-genevois, france;savoie;6.081;46.144;savoie stockage distribution, route de la gare, viry, france;savoie labo, le bourget-du-lac, france;rue des savoie, annemasse, france;rue louis de savoie, aix-les-bains, france;rue béatrice de savoie, la motte-servolex, france
417;17 rue saint-rémi, bordeaux, france;saint-rémi;-0.571;44.841;rue saint-rémi, bordeaux, france;saint-rémi, chenac-saint-seurin-d'uzet, france;chemin de saint-rémi, chenac-saint-seurin-d'uzet, france;rue saint-rémi, chamalières, france;place saint-rémi, mourioux-vieilleville, france
416;42 route de galice, aix-en-provence, france;galice;5.425;43.531;rue du pont de galice, aix-en-provence, france;route de galice, aix-en-provence, france;domaine de galice, aix-en-provence, france;résidence la galicette, aix-en-provence, france;avenue galice, marseille, france
415;13 boulevard carnot, valbonne, france;carnot;7.008;43.642;boulevard carnot, valbonne, france;boulevard sadi carnot, le cannet, france;boulevard carnot, le cannet, france;rue sadi carnot, antibes, france;avenue sadi carnot, villefranche-sur-mer, france
414;15 boulevard de la corniche, annecy, france;corniche;6.137;45.89;boulevard de la corniche, annecy, france;corniche président john fitzgerald kennedy, marseille, france;corniche fleurie, nice, france;corniche des hauts forts, morzine, france;corniche andré de joly, nice, france
413;130 quai du port, marseille, france;du port;5.368;43.296;tunnel du vieux-port, marseille, france;quai du port, marseille, france;rue du portail, marseille, france;rue du portugal, marseille, france;quai du port île ratonneau, marseille, france
411;95 rue montaigne, marseille, france;montaigne;5.417;43.304;rue montaigne, marseille, france;impasse montaigne, bouc-bel-air, france;résidence le montaigne, aix-en-provence, france;impasse montaigne 2, rognac, france;boulevard montaigne, rognac, france
412;28 avenue de paris, soisy-sous-montmorency, france;paris;2.293;48.99;avenue de paris, paray-vieille-poste, france;rue de paris, clichy, france;avenue des champs-élysées, paris, france;paris, seillons-source-d'argens, france;rond-point de paris, roissy-en-france, france
410;52 rue la fayette, paris, france;fayette;2.341;48.875;rue la fayette, paris, france;allée la fayette, bourg-la-reine, france;rue la fayette, colombes, france;rue la fayette, alfortville, france;avenue la fayette, tremblay-en-france, france
409;123 rue des landes, plaisance-du-touch, france;landes;1.247;43.552;rue des landes, plaisance-du-touch, france;boulevard des landes, estancarbon, france;rue des landes, léguevin, france;landes ouest, landorthe, france;allée des landes, tournefeuille, france
408;8 rue du doyenné, le mans, france;doyenné;0.198;48.009;rue du doyenné, le mans, france;boulevard du doyenné, angers, france;passage du doyenné, angers, france;rue du doyenné, sillé-le-guillaume, france;square du doyenné, angers, france
407;97 avenue d'aquitaine, carbon-blanc, france;d'aquitaine;-0.507;44.891;rue d' aquitaine, pessac, france;rue d'aquitaine, hourtin, france;avenue d ' aquitaine, moulin-neuf, france;rue d'aquitaine, pau, france;rue d' aquitaine, montboyer, france
406;8 rue saint-hilaire ( la-varenne-saint-hilaire), saint-maur-des-fossés, france;la-varenne-saint-hilaire);2.514;48.793;la varenne, saint-hilaire-la-gravelle, france;la varenne, talmont-saint-hilaire, france;;;
405;17 rue carnot, bois-colombes, france;carnot;2.269;48.914;rue carnot, bois-colombes, france;avenue carnot, paris, france;rue sadi carnot, puteaux, france;rue sadi carnot, montrouge, france;boulevard carnot, carrières-sur-seine, france
404;21 avenue baille, marseille, france;baille;5.387;43.287;boulevard baille, marseille, france;rue rené baillé, cavaillon, france;impasse baillé, toulon, france;bailleau le pin, bailleau-le-pin, france;baillé, largentière, france
403;89 rue lemercier, paris, france;lemercier;2.32;48.889;rue lemercier, paris, france;cité lemercier, paris, france;rue jacques lemercier, versailles, france;allée jacques lemercier, versailles, france;rue lemercier, wissous, france
402;5 impasse des sables, merry-sur-yonne, france;sables;3.646;47.563;impasse des sables, merry-sur-yonne, france;chemin des sables du cul de chien, noisy-sur-école, france;les sables, arcy-sur-cure, france;sables de beauregard, châtillon-sur-indre, france;rue des sables d'or, le mans, france
401;5 rue ambroise pauffert, neuville-sur-saône, france;pauffert;4.84;45.876;;;;;
400;45 rue brancion, paris, france;brancion;2.304;48.834;rue brancion, paris, france;square brancion, paris, france;brancion, martailly-lès-brancion, france;rue brancion, saint-germain-en-laye, france;rue brancion, le quesnoy, france
399;39 avenue galois, bourg-la-reine, france;galois;2.322;48.777;avenue galois, france;rue evariste galois, sartrouville, france;rue evariste galois, paris, france;rue galois, maurepas, france;rue evariste galois, schiltigheim, france
398;62 rue césaria évora, paris, france;évora;2.374;48.898;rue cesaria evora, aubervilliers, france;allée d'évora, rennes, france;;;
397;64 rue daguerre, paris, france;daguerre;2.327;48.835;rue daguerre, paris, france;passage jacques daguerre, rueil-malmaison, france;rue jacques daguerre, rueil-malmaison, france;allée jacques daguerre, vincennes, france;rue daguerre, cormeilles-en-parisis, france
396;1 rue damrémont, paris, france;damrémont;2.332;48.887;rue damrémont, paris, france;villa damrémont, paris, france;allée damrémont, sevran, france;rue damrémont, chaumont, france;allée damrémont, boulogne-sur-mer, france
395;24 avenue de la république, paris, france;république;2.37;48.866;place de la république, paris, france;avenue de la république, paris, france;place de la république, levallois-perret, france;place de la republique, clichy, france;avenue de la république, aubervilliers, france
394;69 rue guillaume puy, avignon, france;guillaume puy;4.814;43.945;rue guillaume puy, avignon, france;rue guillaume du puy, arles, france;rue guillaume de puylaurens, montpellier, france;rue de la croix saint-guillaume, orcet, puy-de-dôme, france;chemin de la croix saint-guillaume, mezel, puy-de-dôme, france
392;14 faubourg rivotte, besançon, france;rivotte;6.034;47.232;rue rivotte, besançon, france;faubourg rivotte, besançon, france;porte rivotte, besançon, france;rivotte, vincelottes, france;
393;18 rue joseph vernet, avignon, france;vernet;4.804;43.95;rue joseph vernet, avignon, france;rue horace vernet, avignon, france;impasse claude vernet, sorgues, france;boulevard joseph vernet, marseille, france;vernet, alixan, france
390;34 rue saint-barthélémy, melun, france;saint-barthélémy;2.656;48.542;rue saint-barthélémy, melun, france;saint-barthélémy, traînel, france;rue de saint-barthélémy, châteauneuf-sur-loire, france;saint-barthélémy, unverre, france;saint-barthélémy, saint-germain-du-corbeïs, france
391;9 place du vieux marché, rouen, france;marché;1.088;49.443;place du vieux marché, rouen, france;place du marché saint-honoré, paris, france;rue du marché saint-honoré, paris, france;marché des enfants-rouges, rue de bretagne, paris, france;marché couvert, rue du général leclerc, houlgate, france
389;22 rue daubenton, paris, france;daubenton;2.354;48.841;rue daubenton, paris, france;rue louis daubenton, roissy-en-brie, france;rue daubenton, sainte-geneviève-des-bois, france;allée daubenton, montgeron, france;allée louis daubenton, le plessis-trévise, france
388;231 avenue porte des alpes, le plan-du-var, france;alpes;7.197;43.858;route des alpes, villars-sur-var, france;avenue des alpes, cagnes-sur-mer, france;ancienne route des alpes, aix-en-provence, france;avenue des alpes, gréoux-les-bains, france;impasse des alpes, saint-paul-de-vence, france
386;69 rue des dames, paris, france;dames;2.321;48.884;rue des dames, paris, france;rue des dames augustines, neuilly-sur-seine, france;rue damesme, paris, france;impasse damesme, paris, france;allée des dames, paris, france
387;129 cours de l'argonne, bordeaux, france;l'argonne;-0.577;44.827;avenue de l'argonne, mérignac, france;rue de l'argonne, libourne, france;l'argonnette, bellevigne-en-layon, france;rue de l'argonne, paris, france;cours de l'argonne, bordeaux, france
385;5 place notre dame du mont, marseille, france;du mont;5.384;43.292;rue du mont de piété, marseille, france;du mont boron, nice, france;la tour du mont d'or, manosque, france;rue du mont saint-bernard, marseille, france;impasse du mont blanc, marseille, france
384;chemin du chêne, civrieux-d'azergues, france;chêne;4.707;45.858;chemin du chêne, civrieux-d'azergues, france;chêne patouillard, bully, france;chenevière, pollionnay, france;chêne haut, charentay, france;chenevatière, saint-genis-l'argentière, france
383;1 chemin de vilaine, buzançais, france;vilaine;1.422;46.889;chemin de vilaines, buzançais, france;vilaine, azay-le-ferron, france;vilaine, saint-pierre-de-maillé, france;vilaines, varennes, france;vilaine bouchard, le pêchereau, france
382;108 boulevard du montparnasse, paris, france;montparnasse;2.329;48.842;boulevard du montparnasse, paris, france;rue du montparnasse, paris, france;montparnassetornet, avenue du maine, paris, france;square de montparnasse, cholet, france;rue de montparnasse, sallaumines, france
381;81 rue léon frot, paris, france;léon frot;2.384;48.858;rue léon frot, paris, france;rue léon frot, souppes-sur-loing, france;;;
380;1 rue keller, paris, france;keller;2.377;48.854;rue keller, paris, france;boulevard kellermann, paris, france;rue kellermann, rosny-sous-bois, france;avenue kellermann, soisy-sous-montmorency, france;avenue robert keller, viry-châtillon, france
379;80b rue de la république, aubagne, france;république;5.571;43.29;rue de la république, aubagne, france;rue de la république, marseille, france;avenue de la république, plan-de-cuques, france;boulevard de la république, aix-en-provence, france;boulevard de la république, la ciotat, france
378;16 rue des blanchers, toulouse, france;blanchers;1.438;43.602;rue des blanchers, toulouse, france;les blanchers, paslières, france;;;
377;4 rue des brioleurs, saint-gatien-des-bois, france;brioleurs;0.19;49.347;rue des brioleurs, saint-gatien-des-bois, france;chemin des brioleurs, jaulzy, france;;;
376;13 place du concert, lille, france;concert;3.061;50.642;place du concert, lille, france;zone d'aménagement concerté du val de deûle i, quesnoy-sur-deûle, france;rue du concert, villeneuve-d'ascq, france;zone d'aménagement concerté de la viscourt, halluin, france;zone d'aménagement concerté de l'europe, orchies, france
375;5 rue du maréchal juin, strasbourg, france;maréchal juin;7.76;48.578;rue du maréchal juin, strasbourg, france;rue maréchal juin, obernai, france;rue du maréchal juin, obernai, france;avenue du maréchal juin, nancy, france;rue du maréchal juin, metz, france
374;102 avenue des nations, yutz, france;nations;6.196;49.362;avenue des nations, yutz, france;avenue des nations, maizières-lès-metz, france;rue des nations, vandœuvre-lès-nancy, france;place des nations, freyming-merlebach, france;boulevard des nations, mulhouse, france
373;874 promenade charles de gaulle, six-fours-les-plages, france;gaulle;5.843;43.093;avenue général de gaulle, ollioules, france;route général de gaulle, le revest-les-eaux, france;place général de gaulle, la valette-du-var, france;avenue du général charles de gaulle, draguignan, france;place de gaulle, le beausset, france
372;1 rue montesquieu, nantes, france;montesquieu;-1.566;47.213;rue montesquieu, nantes, france;passage montesquieu, angers, france;rue montesquieu, angers, france;place montesquieu, cholet, france;rue montesquieu, la roche-sur-yon, france
371;161 rue du levant, calvisson, france;levant;4.202;43.783;rue du levant, calvisson, france;avenue du levant, congénies, france;avenue du levant, vergèze, france;rue du levant, codognan, france;rue du levant, uchaud, france
370;2622 rue de lille, sainghin-en-mélantois, france;lille;3.153;50.592;rue alain de lille, lille, france;rue nationale, lille, france;rue de lille, sainghin-en-mélantois, france;rue marceau hellemmes, lille, france;rue solférino, lille, france
369;18 boulevard aristide briand, suresnes, france;briand;2.202;48.863;avenue aristide briand, arcueil, france;boulevard aristide briand, savigny-sur-orge, france;place aristide briand, charenton-le-pont, france;rue aristide briand, conflans-sainte-honorine, france;boulevard aristide briand, montreuil, france
368;6 rue papillon, paris, france;papillon;2.348;48.876;rue papillon, paris, france;rue des papillons, montreuil, france;allée des papillons, rosny-sous-bois, france;rue des papillons, sevran, france;allée des papillons, villiers-sur-marne, france
