id;ref address;query;query lon;query lat;result 1;result 2;result 3;result 4;result 5
476;1 rue du faubourg saint-antoine, 75011 paris;saint-antoine;2.371;48.853;13 rue du faubourg saint-antoine, 75011 paris;11 rue du faubourg saint-antoine, undefined paris;11 rue du faubourg saint-antoine, 75011 paris;15 rue du faubourg saint-antoine, 75011 paris;9 rue du faubourg saint-antoine, 75011 paris
475;12 rue dante, 06000 nice;dante;7.254;43.696;14 rue dante, 06000 nice;12 rue dante, 06000 nice;11 rue dante, 06000 nice;10 rue dante, 06000 nice;16 rue dante, 06000 nice
474;2 rue jean corringer, 91270 vigneux-sur-seine;corringer;2.423;48.706;2 rue jean corringer, 91270 montgeron;3 rue jean corringer, 91270 montgeron;1 rue jean corringer, 91270 montgeron;4 rue jean corringer, 91270 montgeron;6 rue jean corringer, 91270 montgeron
473;12 quai des célestins, 75004 paris;célestins;2.361;48.852;16 quai des célestins, 75004 paris;14 quai des célestins, 75004 paris;12 quai des célestins, 75004 paris;10 quai des célestins, 75004 paris;18 quai des célestins, 75004 paris
472;7 rue de la duchesse d'uzès, 51480 boursault;d'uzès;3.847;49.06;5 rue de la duchesse d'uzès, 51480 undefined;7 rue de la duchesse d'uzès, 51480 undefined;3 rue de la duchesse d'uzès, 51480 undefined;1 rue de la duchesse d'uzès, 51480 undefined;11 rue de la duchesse d'uzès, 51480 undefined
471;46 passage clemenceau, 03200 vichy;clemenceau;3.423;46.125;9001 passage clemenceau, 03200 vichy;43 passage clemenceau, 03200 vichy;45 passage clemenceau, 03200 vichy;47 passage clemenceau, 03200 vichy;49 passage clemenceau, 03200 vichy
470;251 rue gallieni, 92100 boulogne-billancourt;gallieni;2.227;48.835;210 rue gallieni, 92100 boulogne-billancourt;253 rue gallieni, 92100 boulogne-billancourt;251 rue gallieni, 92100 boulogne-billancourt;255 rue gallieni, 92100 boulogne-billancourt;212 rue gallieni, 92100 boulogne-billancourt
469;le moulin, 12320 conques;moulin;2.441;44.581;1 moulin de sanhes, 12320 undefined;2 moulin de sanhes, 12320 undefined;5319 moulin de sanhes, 12320 undefined;5407 moulin de sanhes, 12320 undefined;45 route du moulin, 12320 undefined
468;7 rue brochant, 75017 paris;brochant;2.317;48.888;2 rue brochant, 75017 paris;4 rue brochant, 75017 paris;1 rue brochant, 75017 paris;3 rue brochant, 75017 paris;6 rue brochant, 75017 paris
467;4 rue violet, 75015 paris;violet;2.295;48.85;1 rue violet, 75015 paris;3 rue violet, 75015 paris;2 rue violet, 75015 paris;5 rue violet, 75015 paris;4 rue violet, 75015 paris
466;9 place des martyrs de la résistance, 33340 lesparre-médoc;résistance;-0.945;45.304;10 place martyrs de la résistance, 33340 undefined;8 place martyrs de la résistance, 33340 undefined;5 place martyrs de la résistance, 33340 undefined;7 place martyrs de la résistance, 33340 undefined;6 place martyrs de la résistance, 33340 undefined
465;27 rue thiers, 08600 givet;thiers;4.826;50.138;9002 rue thiers, 08600 givet;28 rue thiers, 08600 givet;39 rue thiers, 08600 givet;29 rue thiers, 08600 givet;27 rue thiers, 08600 givet
464;7 place surian, 06140 vence;surian;7.114;43.722;9 place surian, 06140 vence;11 place surian, 06140 vence;7 place surian, 06140 vence;10 place surian, 06140 vence;5 place surian, 06140 vence
463;43 rue du général de gaulle, 67110 niederbronn-les-bains;gaulle;7.646;48.95;40 rue du général de gaulle, 67110 niederbronn-les-bains;45 rue du général de gaulle, 67110 niederbronn-les-bains;47 rue du général de gaulle, 67110 niederbronn-les-bains;32 rue du général de gaulle, 67110 niederbronn-les-bains;43 rue du général de gaulle, 67110 niederbronn-les-bains
462;8 rue amédée bolle, 68127 sainte-croix-en-plaine;bolle;7.377;48.017;1 rue amédée bolle, 68127 sainte-croix-en-plaine;4 rue amédée bolle, 68127 sainte-croix-en-plaine;9002 rue amedee bolle, undefined sainte-croix-en-plaine;500 rue amédée bolle, 68127 sainte-croix-en-plaine;7 rue amédée bolle, 68127 sainte-croix-en-plaine
461;58 rue du maréchal foch, 59120 loos;maréchal foch;3.018;50.615;104 rue maréchal foch, 59373 loos;0 rue du maréchal foch, 59120 loos;0 rue du maréchal foch, 59120 lille;15 rue maréchal foch, 62590 libercourt;13 rue maréchal foch, 62590 libercourt
460;15 avenue de saria, 77700 serris;saria;2.791;48.842;15 avenue de saria, 77700 serris;15 rue de saria, undefined serris;15 avenur de saria, 77700 serris;9014 avenue de saria, 77700 serris;13 avenue de saria, 77700 serris
459;117 rue monge, 75005 paris;monge;2.351;48.839;119 bis rue monge, undefined paris;119 rue monge, 75005 paris;116 rue monge, 75005 paris;118 rue monge, 75005 paris;121 rue monge, 75005 paris
458;3 rue du port, 50100 cherbourg-en-cotentin;du port;-1.622;49.64;17 rue du port, undefined cherbourg-octeville;21 rue du port, undefined cherbourg-octeville;9 rue du port, 50100 cherbourg-octeville;9002 rue du petit port, 50120 querqueville;9001 rue du petit port, 50120 querqueville
457;5 grand rue, 68280 logelheim;grand rue;7.408;48.021;30 gr grand rue, undefined sundhoffen;26 gr grand rue, undefined sundhoffen;32 gr grand rue, undefined sundhoffen;34 gr grand rue, undefined sundhoffen;24 gr grand rue, undefined sundhoffen
456;33 rue de la borie, 19300 égletons;borie;2.047;45.401;27 rue de la borie, 19300 égletons;25 rue de la borie, 19300 égletons;29 rue de la borie, 19300 égletons;31 rue de la borie, 19300 égletons;16 rue de la borie, 19300 égletons
455;43 avenue de la gare, 24200 sarlat-la-canéda;la gare;1.219;44.878;9007 la gare, 12700 capdenac-gare;9005 la gare, 12700 capdenac-gare;9002 la gare, 12700 capdenac-gare;9006 la gare, 12700 capdenac-gare;5077 la gare, 12700 undefined
454;6 rue etienne marcel, 75002 paris;marcel;2.35;48.864;10 rue étienne marcel, undefined paris;10 rue etienne marcel, 75002 paris;8 rue etienne marcel, 75002 paris;8 rue étienne marcel, undefined paris;11 rue etienne marcel, 75001 paris
453;27 avenue armand guillebaud, 92160 antony;guillebaud;2.307;48.749;29 avenue armand guillebaud, 92160 antony;31 avenue armand guillebaud, 92160 antony;37 avenue armand guillebaud, 92160 antony;27 avenue armand guillebaud, 92160 antony;33 avenue armand guillebaud, 92160 antony
452;90 cours de vincennes, 75012 paris;vincennes;2.407;48.847;86b cours de vincennes, undefined paris;86 cours de vincennes, 75012 paris;88 cours de vincennes, 75012 paris;84b cours de vincennes, undefined paris;84 cours de vincennes, 75012 paris
451;132 rue lecourbe, 75015 paris;lecourbe;2.301;48.842;129 rue lecourbe, 75015 paris;131 rue lecourbe, 75015 paris;133 rue lecourbe, 75015 paris;127 rue lecourbe, 75015 paris;134 rue lecourbe, 75015 paris
450;20 place charles de gaulle, 78100 saint-germain-en-laye;gaulle;2.095;48.897;16 place charles de gaulle, 78100 saint-germain-en-laye;18 place charles de gaulle, 78100 saint-germain-en-laye;20 place charles de gaulle, 78100 saint-germain-en-laye;14 place charles de gaulle, 78100 saint-germain-en-laye;12 place charles de gaulle, 78100 saint-germain-en-laye
449;168 cours berriat, 38000 grenoble;berriat;5.705;45.189;170 cours berriat, 38000 grenoble;168 cours berriat, 38000 grenoble;166 cours berriat, 38000 grenoble;166b cours berriat, undefined grenoble;174 cours berriat, 38000 grenoble
448;30 passage de la bourgade, 06410 biot;bourgade;7.097;43.628;26 passage de la bourgade, 06410 biot;36 passage de la bourgade, 06410 biot;28 passage de la bourgade, 06410 biot;34 passage de la bourgade, 06410 biot;24 passage de la bourgade, 06410 biot
447;37 6-39 rue pierre-henri mauger, 41700 contres;mauger;1.429;47.419;34 rue pierre-henri mauger, 41700 contres;36 rue pierre-henri mauger, 41700 contres;32 rue pierre-henri mauger, 41700 contres;30 rue pierre-henri mauger, 41700 contres;28 rue pierre-henri mauger, 41700 contres
446;43 rue castillon, 83000 toulon;castillon;5.94;43.11;39 rue castillon, 83000 toulon;45 rue castillon, 83000 toulon;43 rue castillon, 83000 toulon;41 rue castillon, 83000 toulon;2 rue castillon, 83000 toulon
445;36 rue de bagnolet, 75020 paris;bagnolet;2.398;48.857;35 rue de bagnolet, 75020 paris;38 rue de bagnolet, 75020 paris;49 rue de bagnolet, 75020 paris;51 rue de bagnolet, 75020 paris;36 rue de bagnolet, 75020 paris
444;22 place henri brousse, 92190 meudon;brousse;2.241;48.808;5 rue du docteur paul brousse, 75017 paris;7 rue du docteur paul brousse, 75017 paris;9 rue du docteur paul brousse, 75017 paris;11 rue du docteur paul brousse, 75017 paris;13 rue du docteur paul brousse, 75017 paris
443;38 rue de cambrai, 59000 lille;cambrai;3.071;50.624;36 rue de cambrai, 59000 lille;34 rue de cambrai, 59000 lille;32 rue de cambrai, 59000 lille;30 rue de cambrai, 59000 lille;38 rue de cambrai, 59000 lille
442;2 rue ramey, 75018 paris;ramey;2.348;48.887;1 rue ramey, 75018 paris;2 rue ramey, 75018 paris;3 rue ramey, 75018 paris;5 rue ramey, 75018 paris;7 rue ramey, 75018 paris
441;3 rue des faussets, 33000 bordeaux;faussets;-0.57;44.841;1 rue des faussets, 33000 bordeaux;2 rue des faussets, 33000 bordeaux;3 rue des faussets, 33000 bordeaux;4 rue des faussets, 33000 bordeaux;5 rue des faussets, 33000 bordeaux
440;8 rue majour, 19100 brive-la-gaillarde;majour;1.532;45.16;3 rue majour, 19100 brive-la-gaillarde;1 rue majour, 19100 brive-la-gaillarde;2 rue majour, 19100 brive-la-gaillarde;4 rue majour, 19100 brive-la-gaillarde;6 rue majour, 19100 brive-la-gaillarde
439;3 rue basse, 78480 verneuil-sur-seine;basse;1.976;48.981;9 rue basse, 78480 verneuil-sur-seine;7 rue basse, 78480 verneuil-sur-seine;11 rue basse, 78480 verneuil-sur-seine;21 rue basse, 78480 verneuil-sur-seine;23 rue basse, 78480 verneuil-sur-seine
438;4 cours jean jaurès, 38000 grenoble;jaurès;5.72;45.192;2 cours jean jaurès, 38000 grenoble;4 cours jean jaurès, 38000 grenoble;6 cours jean jaurès, 38000 grenoble;7 cours jean jaurès, 38000 grenoble;1 cours jean jaurès, 38000 grenoble
437;2 place de la chapelle neuve, 34000 montpellier;neuve;3.879;43.613;1 place de la chapelle neuve, 34000 montpellier;1 pl de la chapelle neuve, undefined montpellier;2 place de la chapelle neuve, 34000 montpellier;3 place de la chapelle neuve, 34000 montpellier;2 pl de la chapelle neuve, undefined montpellier
436;lieu dit 'la fabrègues', 12190 estaing;fabrègues';2.695;44.545;5181 fabrègues, 12450 undefined;5182 fabrègues, 12450 undefined;5183 fabrègues, 12450 undefined;5130 la croux de fabrègues, 12310 undefined;5128 fabrègues, 12310 undefined
435;29 rue de l'exposition, 75007 paris;l'exposition;2.303;48.857;30 rue de l'exposition, 75007 paris;28 rue de l'exposition, 75007 paris;32 rue de l'exposition, 75007 paris;26 rue de l'exposition, 75007 paris;31 rue de l'exposition, 75007 paris
434;153 rue de lourmel, 75015 paris;lourmel;2.284;48.84;151 rue de lourmel, 75015 paris;149 rue de lourmel, 75015 paris;147 rue de lourmel, 75015 paris;153 rue de lourmel, 75015 paris;150 rue de lourmel, 75015 paris
433;40 route de frangy, 74960 meythet;frangy;6.092;45.915;40 route de frangy, 74960 meythet;13 route de frangy, 74960 meythet;38 route de frangy, 74960 meythet;15 route de frangy, 74960 meythet;36 route de frangy, 74960 meythet
432;10 rue des tonneliers, 64100 bayonne;tonneliers;-1.474;43.49;2 rue des tonneliers, 64100 bayonne;4 rue des tonneliers, 64100 bayonne;6 rue des tonneliers, 64100 bayonne;1 rue des tonneliers, 64100 bayonne;8 rue des tonneliers, 64100 bayonne
431;58 rue vasco de gama, 75015 paris;de gama;2.284;48.836;56 rue vasco de gama, 75015 paris;58 rue vasco de gama, 75015 paris;68 rue vasco de gama, 75015 paris;54 rue vasco de gama, 75015 paris;60 rue vasco de gama, 75015 paris
430;2 place de lisbonne - centre commercial odysseum, 34000 montpellier;odysseum;3.92;43.605;0 pl odysseum, undefined montpellier;;;;
429;602 rue louis saint-just, 60740 saint-maximin;saint-just;2.472;49.245;602 rue louis saint-just, 60740 creil;542 rue louis saint-just, 60740 creil;5299 rue louis saint-just, 60740 creil;403 rue louis saint-just, 60740 creil;251 rue louis saint-just, 60740 creil
428;104 rue de lille, 59420 mouvaux;lille;3.132;50.699;79 rue de lille, 59420 mouvaux;81 rue de lille, 59420 mouvaux;102 rue de lille, 59420 mouvaux;104 rue de lille, 59420 mouvaux;83 rue de lille, 59420 mouvaux
427;7 avenue de saint-germain, 78600 maisons-laffitte;saint-germain;2.144;48.945;4 avenue de saint-germain, 78600 maisons-laffitte;2 bis avenue de saint-germain, 78600 maisons-laffitte;2 avenue de saint-germain, 78600 maisons-laffitte;11 avenue de saint-germain, 78600 maisons-laffitte;13 avenue de saint-germain, 78600 maisons-laffitte
426;55 rue du faubourg montmartre, 75009 paris;montmartre;2.34;48.876;62 rue du faubourg montmartre, 75009 paris;64 rue du faubourg montmartre, 75009 paris;60 rue du faubourg montmartre, 75009 paris;66 rue du faubourg montmartre, 75009 paris;61 rue du faubourg montmartre, 75009 paris
425;59 rue boulainvilliers, 75016 paris;boulainvilliers;2.275;48.858;60 rue de boulainvilliers, 75016 paris;65 rue de boulainvilliers, 75016 paris;58 rue de boulainvilliers, undefined paris;63 rue de boulainvilliers, 75016 paris;59 rue de boulainvilliers, 75016 paris
424;20 rue des halles, 75001 paris;halles;2.346;48.86;15 rue des halles, 75001 paris;17 rue des halles, 75001 paris;11 rue des halles, 75001 paris;11b rue des halles, undefined paris;22 rue des halles, 75001 paris
423;rue des arceaux, 16000 angoulême;arceaux;0.158;45.649;14 rue des arceaux, 16000 angulema;12 rue des arceaux, 16000 angulema;9 rue des arceaux, 16000 angulema;5 rue des arceaux, 16000 angulema;2 rue des arceaux, 16000 angulema
422;35 rue de la roquette, 75011 paris-11e-arrondissement;roquette;2.373;48.855;33 rue de la roquette, 75011 paris;29 rue de la roquette, 75011 paris;31 rue de la roquette, 75011 paris;50 rue de la roquette, 75011 paris;52 rue de la roquette, 75011 paris
421;11 rue charles pierrugues, 06210 mandelieu-la-napoule;pierrugues;6.941;43.523;11 rue charles pierrugues, 06210 mandelieu-la-napoule;1 rue charles pierrugues, 06210 mandelieu-la-napoule;124 rue joseph pierrugues, 83700 saint-raphaël;144 rue joseph pierrugues, 83700 saint-raphaël;164 rue joseph pierrugues, 83700 saint-raphaël
420;140 avenue de saint-ouen, 75018 paris;saint-ouen;2.329;48.896;134 avenue de saint-ouen, 75018 paris;132 avenue de saint-ouen, 75018 paris;136 avenue de saint-ouen, 75018 paris;138 avenue de saint-ouen, 75018 paris;128 avenue de saint-ouen, 75018 paris
419;80 rue meynadier le suquet, 06400 cannes;suquet;7.012;43.552;2 rue du suquet, 06400 cannes;4 rue du suquet, 06400 cannes;6 rue du suquet, 06400 cannes;8 rue du suquet, 06400 cannes;1 rue du suquet, 06400 cannes
418;3 rue amédée viii de savoie, 74160 saint-julien-en-genevois;savoie;6.081;46.144;2 rue amédée viii de savoie, 74160 saint-julien-en-genevois;5 rue amédée viii de savoie, 74160 saint-julien-en-genevois;7 rue amédée viii de savoie, 74160 saint-julien-en-genevois;9 rue amédée viii de savoie, 74160 saint-julien-en-genevois;6 rue amédée viii de savoie, 74160 saint-julien-en-genevois
417;17 rue saint-rémi, 33000 bordeaux;saint-rémi;-0.571;44.841;12 rue saint-rémi, 33000 bordeaux;8 rue saint-rémi, 33000 bordeaux;10 rue saint-rémi, 33000 bordeaux;6 rue saint-rémi, 33000 bordeaux;14 rue saint-rémi, 33000 bordeaux
416;42 route de galice, 13090 aix-en-provence;galice;5.425;43.531;42 route de galice, 13090 aix-en-provence;44 route de galice, 13090 aix-en-provence;9002 route de galice, 13090 aix-en-provence;21 route de galice, 13090 aix-en-provence;40 route de galice, 13090 aix-en-provence
414;15 boulevard de la corniche, 74000 annecy;corniche;6.137;45.89;15 boulevard de la corniche, 74000 undefined;3 boulevard de la corniche, 74000 undefined;27 boulevard de la corniche, 74000 undefined;25 boulevard de la corniche, 74000 undefined;23 boulevard de la corniche, 74000 undefined
415;13 boulevard carnot, 06560 valbonne;carnot;7.008;43.642;13 boulevard carnot, 06560 valbonne;11 boulevard carnot, 06560 valbonne;9 boulevard carnot, 06560 valbonne;34 boulevard carnot, 06560 valbonne;36 boulevard carnot, 06560 valbonne
412;28 avenue de paris, 95230 soisy-sous-montmorency;paris;2.293;48.99;30 avenue de paris, 95230 soisy-sous-montmorency;26 avenue de paris, 95230 soisy-sous-montmorency;59 avenue de paris, 95230 soisy-sous-montmorency;57 avenue de paris, 95230 soisy-sous-montmorency;53 avenue de paris, 95230 soisy-sous-montmorency
413;130 quai du port, 13002 marseille;du port;5.368;43.296;118 quai du port, 13002 marseille;120 quai du port, undefined marseille;122 quai du port, undefined marseille;116 quai du port, 13002 marseille;124 quai du port, 13002 marseille
411;95 rue montaigne, 13012 marseille;montaigne;5.417;43.304;83 rue montaigne, 13012 marseille;85 rue montaigne, 13012 marseille;81 rue montaigne, 13012 marseille;89 rue montaigne, 13012 marseille;122 rue montaigne, 13012 marseille
410;52 rue la fayette, 75009 paris;fayette;2.341;48.875;50 rue la fayette, 75009 paris;48 rue la fayette, 75009 paris;45 rue la fayette, 75009 paris;52 rue la fayette, 75009 paris;48b rue la fayette, undefined paris
408;8 rue du doyenné, 72100 le mans;doyenné;0.198;48.009;8 rue du doyenne, 72000 le mans;9 rue du doyenne, 72000 le mans;6 rue du doyenne, 72000 le mans;5 rue du doyenne, 72000 le mans;4 rue du doyenne, 72000 le mans
409;123 rue des landes, 31830 plaisance-du-touch;landes;1.247;43.552;91 rue des landes, 31830 undefined;126 rue des landes, 31830 undefined;89 rue des landes, 31830 undefined;128 rue des landes, 31830 undefined;120 rue des landes, 31830 undefined
406;8 rue saint-hilaire ( la-varenne-saint-hilaire), 94210 saint-maur-des-fossés;la-varenne-saint-hilaire);2.514;48.793;;;;;
407;97 avenue d'aquitaine, 33560 carbon-blanc;d'aquitaine;-0.507;44.891;3 avenue d'aquitaine, 33560 carbon-blanc;2 avenue d'aquitaine, 33560 carbon-blanc;18 avenue d'aquitaine, 33560 carbon-blanc;1 avenue d'aquitaine, 33560 carbon-blanc;24 avenue d'aquitaine, 33560 carbon-blanc
404;21 avenue baille, 13006 marseille;baille;5.387;43.287;31 boulevard baille, 13006 marseille;29 boulevard baille, 13006 marseille;33 boulevard baille, 13006 marseille;35 boulevard baille, 13006 marseille;37 boulevard baille, 13006 marseille
405;17 rue carnot, 92270 bois-colombes;carnot;2.269;48.914;11 rue carnot, 92270 bois-colombes;13 rue carnot, 92270 bois-colombes;12 rue carnot, 92270 bois-colombes;9 rue carnot, 92270 bois-colombes;7 rue carnot, 92270 bois-colombes
403;89 rue lemercier, 75017 paris;lemercier;2.32;48.889;90 rue lemercier, 75017 paris;88 rue lemercier, 75017 paris;92 rue lemercier, 75017 paris;86 rue lemercier, 75017 paris;94 rue lemercier, 75017 paris
402;5 impasse des sables, 89660 merry-sur-yonne;sables;3.646;47.563;5 impasse des sables, 89660 undefined;0 les sables, 89270 undefined;4 chemin des sables, 89240 diges;6 chemin des sables, 89240 diges;213 les sables, 89520 undefined
401;5 rue ambroise pauffert, 69250 neuville-sur-saône;pauffert;4.84;45.876;1 rue ambroise pauffert, 69250 neuville-sur-saône;2 rue ambroise pauffert, 69250 neuville-sur-saône;4 rue ambroise pauffert, 69250 neuville-sur-saône;3 rue ambroise pauffert, 69250 neuville-sur-saône;6 rue ambroise pauffert, 69250 neuville-sur-saône
400;45 rue brancion, 75015 paris;brancion;2.304;48.834;40 rue brancion, undefined paris;42 rue brancion, undefined paris;44 rue brancion, undefined paris;38 rue brancion, undefined paris;46 rue brancion, undefined paris
399;39 avenue galois, 92340 bourg-la-reine;galois;2.322;48.777;41 avenue galois, 92340 bourg-la-reine;39 avenue galois, 92340 bourg-la-reine;37 avenue galois, 92340 bourg-la-reine;56 avenue galois, 92340 bourg-la-reine;45 avenue galois, 92340 bourg-la-reine
398;62 rue césaria évora, 75019 paris;évora;2.374;48.898;58 rue cesaria evora, 75019 paris;58 rue césaria évora, undefined paris;62 rue césaria évora, undefined paris;60 rue cesaria evora, 75019 paris;56 rue cesaria evora, 75019 paris
397;64 rue daguerre, 75014 paris;daguerre;2.327;48.835;58 rue daguerre, 75014 paris;53 rue daguerre, 75014 paris;56 rue daguerre, 75014 paris;62 rue daguerre, 75014 paris;51 rue daguerre, 75014 paris
396;1 rue damrémont, 75018 paris;damrémont;2.332;48.887;1 rue damrémont, 75018 paris;4 rue damrémont, 75018 paris;2 rue damrémont, 75018 paris;3 rue damrémont, 75018 paris;6 rue damrémont, 75018 paris
395;24 avenue de la république, 75011 paris;république;2.37;48.866;24 avenue de la république, 75011 paris;15 avenue de la république, 75011 paris;17 avenue de la république, 75011 paris;19 avenue de la république, 75011 paris;26 avenue de la république, 75011 paris
394;69 rue guillaume puy, 84000 avignon;guillaume puy;4.814;43.945;75 rue guillaume puy, 84000 avignon;68 rue guillaume puy, 84000 avignon;9002 rue guillaume puy, 84000 avignon;72 rue guillaume puy, 84000 avignon;73 rue guillaume puy, 84000 avignon
393;18 rue joseph vernet, 84000 avignon;vernet;4.804;43.95;7 rue joseph vernet, 84000 avignon;9 rue joseph vernet, 84000 avignon;6 rue joseph vernet, 84000 avignon;5 rue joseph vernet, 84000 avignon;8 rue joseph vernet, 84000 avignon
392;14 faubourg rivotte, 25000 besançon;rivotte;6.034;47.232;22 faubourg rivotte, 25000 besancon;14 faubourg rivotte, 25000 besancon;12 faubourg rivotte, 25000 besancon;16 faubourg rivotte, 25000 besancon;24 faubourg rivotte, 25000 besancon
391;9 place du vieux marché, 76000 rouen;marché;1.088;49.443;27 place du vieux marche, 76000 rouen;29 place du vieux marche, 76000 rouen;23 place du vieux marche, 76000 rouen;23 place du vieux marché, 76000 rouen;33 place du vieux marche, 76000 rouen
390;34 rue saint-barthélémy, 77000 melun;saint-barthélémy;2.656;48.542;34 rue saint-barthélemy, 77000 melun;13 rue saint-barthélemy, 77000 melun;15 rue saint-barthélemy, 77000 melun;32 rue saint-barthélemy, 77000 melun;17 rue saint-barthélemy, 77000 melun
