id;ref address;query;query lon;query lat;result 1;result 2;result 3;result 4;result 5
487;8 rue botanique, angers, france;8 rue bota;-0.547;47.474;8 rue botanique, angers, france;8 place terra botanica, angers, france;8 rue de la botarderie, channay-sur-lathan, france;8 chemin de la botardière, saint-herblain, france;8 route de botaval, cléden-poher, france
486;28 rue du cardinal lemoine, paris, france;28 rue du cardinal lem;2.353;48.848;28 rue du cardinal lemoine, paris, france;;;;
485;55 boulevard de vaugirard, paris, france;55 boulevard de vaug;2.317;48.841;55 boulevard de vaugirard, paris, france;55 rue de vaugirard, paris, france;55 boulevard du vaugareau, angers, france;55 rue de vauginard, argenteuil, france;55 rue de vaugirard, meudon, france
483;18 place du château, jonzac, france;18 place du châ;-0.432;45.446;18 place du château, jonzac, france;18 place du champ de foire, jonzac, france;18 place du champ de foire, cherves-richemont, france;18 rue du château d'eau, jonzac, france;18 place du champ de mars, angoulême, france
484;27 boulevard de la république, chalon-sur-saône, france;27 boulevard de la répub;4.849;46.783;27 boulevard de la république, chalon-sur-saône, france;27 boulevard de la république, château-chinon(ville), france;27 boulevard de la république, champagne-au-mont-d'or, france;27 rue de la république, châtenoy-le-royal, france;27 rue de la république, givry, france
482;place maurice faure, romans-sur-isère, france;place maurice fa;5.049;45.043;place maurice faure, romans-sur-isère, france;place maurice fauré, saint-jean-en-royans, france;avenue maurice faure, valence, france;avenue maurice faure, saint-donat-sur-l'herbasse, france;rue maurice faure, anneyron, france
481;10-12 boulevard maréchal foch, beaune, france;10-12 boulevard maréchal fo;4.836;47.027;10-12 boulevard maréchal foch, beaune, france;10-12 boulevard maréchal foch, grenoble, france;10-12 boulevard maréchal foch, laxou, france;10-12 boulevard maréchal foch, la ferté-saint-aubin, france;10-12 boulevard du maréchal foch, sens, france
480;275 route de saint antoine ginestière, nice, france;275 route de saint antoine gines;7.217;43.707;;;;;
479;27 grand rue, lodève, france;27 grand r;3.32;43.731;27 grand rue, lodève, france;27 grand rue, la vacquerie-et-saint-martin-de-castries, france;27 grand rue, jonquières, france;27 grand rue, ceyras, france;27 grand rue jean moulin, montpellier, france
477;route de manosque, la bastide-des-jourdans, france;route de mano;5.64;43.786;route de manosque, valensole, france;route de manosque, la bastide-des-jourdans, france;route de manosque, vinon-sur-verdon, france;route de manosque, pierrevert, france;route de manosque, beaumont-de-pertuis, france
478;46 rue de la balance, avignon, france;46 rue de la bal;4.806;43.952;46 rue de la balance, avignon, france;46 rue de la ballade rouge, avignon, france;46 rue de la balme, lyon, france;46 rue de la balaurie, saint-aunès, france;46 rue de la balance, toulouse, france
476;1 rue du faubourg saint-antoine, paris, france;1 rue du faubourg saint-;2.371;48.853;1 rue du faubourg saint-antoine, paris, france;1 rue du faubourg saint-martin, paris-10e-arrondissement, france;1 rue du faubourg saint-honoré, paris, france;1 rue du faubourg saint-jacques, paris, france;1 rue du faubourg saint-denis, paris, france
475;12 rue dante, nice, france;12 rue da;7.254;43.696;12 rue d'angleterre, nice, france;12 rue dalpozzo, nice, france;12 rue dante, nice, france;12 rue dabray, nice, france;12 rue d'antibes, cannes, france
474;2 rue jean corringer, vigneux-sur-seine, france;2 rue jean corr;2.423;48.706;2 rue jean corringer, vigneux-sur-seine, france;2 rue jean corroyer, mouy, france;2 rue jean corroyer, fitz-james, france;2 rue jean corroyer, breuil-le-sec, france;2 rue jean corre, plougastel-daoulas, france
473;12 quai des célestins, paris, france;12 quai des céle;2.361;48.852;12 quai des célestins, paris, france;12 rue des célestins, drancy, france;12 rue des célestins, versailles, france;12 rue des célettes, cergy, france;12 quai des célestins, lyon, france
472;7 rue de la duchesse d'uzès, boursault, france;7 rue de la duchesse d'u;3.847;49.06;7 rue de la duchesse d'uzès, boursault, france;7 rue de la duchesse d'uzès, villers-en-prayères, france;7 rue de la duchesse d'uzès, rambouillet, france;;
471;46 passage clemenceau, vichy, france;46 passage cleme;3.423;46.125;46 passage clemenceau, vichy, france;46 rue clément marot, bellerive-sur-allier, france;46 rue clément michut, villeurbanne, france;46 rue saint-clément, espinasse-vozelle, france;46 avenue de clémensat, romagnat, france
470;251 rue gallieni, boulogne-billancourt, france;251 rue gall;2.227;48.835;251 rue gallieni, boulogne-billancourt, france;251 rue gallieni, rueil-malmaison, france;251 rue gallieni, malakoff, france;251 rue gallieni, asnières-sur-seine, france;251 rue gallieni, gennevilliers, france
469;le moulin, conques, france;le mou;2.441;44.581;le moulin du saut, gramat, france;le moulin du bousquet, rignac, france;le moulin d'alphonse daudet, avenue des moulins, fontvieille, france;le moulin neuf, conques, france;le moulin, martres-tolosane, france
468;7 rue brochant, paris, france;7 rue broc;2.317;48.888;7 rue brochant, paris, france;7 rue broca, paris, france;7 rue léon brochet, stains, france;7 rue broca, domont, france;7 rue broca, savigny-sur-orge, france
467;4 rue violet, paris, france;4 rue vio;2.295;48.85;4 rue violet, paris, france;4 rue viollet-le-duc, paris, france;4 rue violette, bourg-la-reine, france;4 rue viollet le duc, saint-maur-des-fossés, france;4 place violet, paris-15e-arrondissement, france
466;9 place des martyrs de la résistance, lesparre-médoc, france;9 place des martyrs de la résis;-0.945;45.304;9 place des martyrs de la résistance, bordeaux, france;9 place des martyrs de la résistance caud, bordeaux, france;9 rue des martyrs de la resistan, vertheuil, france;9 rue des martyrs de la resistan, saint-estèphe, france;9 place des martyrs de la résistance, rezé, france
465;27 rue thiers, givet, france;27 rue thi;4.826;50.138;27 rue thiers, givet, france;27 rue thiers, saint-michel, france;27 rue thiers, hirson, france;27 rue thiers, hautmont, france;27 rue de thillois, reims, france
464;7 place surian, vence, france;7 place sur;7.114;43.722;7 place surian, vence, france;7 place sur le four, saint-jeannet, france;7 avenue robert surcouf, saint-laurent-du-var, france;7 ruelle sur le four, saint-jeannet, france;7 rue du suret, montgardin, france
463;43 rue du général de gaulle, niederbronn-les-bains, france;43 rue du général de gau;7.646;48.95;43, rue du général de gaulle, niederbronn-les-bains, france;43 rue du général de gaulle, schweighouse-sur-moder, france;43 rue du général de gaulle, niederschaeffolsheim, france;43 rue du général de gaulle, marlenheim, france;43 rue du général de gaulle, oberhausbergen, france
462;8 rue amédée bolle, sainte-croix-en-plaine, france;8 rue amédée bo;7.377;48.017;8 rue amédée bolle, sainte-croix-en-plaine, france;8 rue amédée bonnet, ambérieu-en-bugey, france;8 rue amédée bonnet, lyon-6e-arrondissement, france;8 rue docteur amédée bonnet, genas, france;8 rue amédée bollée, thiais, france
461;58 rue du maréchal foch, loos, france;58 rue du maréchal fo;3.018;50.615;58 rue du maréchal foch, loos, france;58 rue du maréchal foch, lille, france;58 rue du maréchal foch, santes, france;58 rue du maréchal foch, ronchin, france;58 rue du maréchal foch, saint-andré-lez-lille, france
460;15 avenue de saria, serris, france;15 avenue de sa;2.791;48.842;15 avenue de saria, serris, france;15 avenue de saint-germain des noyers, saint-thibault-des-vignes, france;15 avenue victor hugo, paris, france;15 avenue de saint-ouen, paris, france;15 avenue de saint-mandé, paris, france
459;117 rue monge, paris, france;117 rue mo;2.351;48.839;117 rue mouffetard, paris, france;117 rue monge, paris, france;117 rue montmartre, paris-2e-arrondissement, france;117 rue de montreuil, paris, france;117 rue des morillons, paris, france
458;3 rue du port, cherbourg-en-cotentin, france;3 rue du po;-1.622;49.64;3 rue du port, cherbourg-en-cotentin, france;3 rue du pourquoi pas, cherbourg-octeville, france;3 rue du poitou, cherbourg-octeville, france;3 rue du port, france;3 rue du pont le hot, gatteville-le-phare, france
457;5 grand rue, logelheim, france;5 grand r;7.408;48.021;5 grand rue, logelheim, france;5 grand rue, horbourg-wihr, france;5 grand rue, sundhoffen, france;5 grand rue, colmar, france;5 grand'rue, andolsheim, france
456;33 rue de la borie, égletons, france;33 rue de la bo;2.047;45.401;33 rue de la borie, égletons, france;33 rue de la bordé, treignac, france;33 rue de la bouyssonnière, ussel, france;33 rue de la boucherie, limoges, france;33 rue de la bourse, lyon, france
454;6 rue etienne marcel, paris, france;6 rue etienne mar;2.35;48.864;6 rue étienne marcel, paris, france;6 rue etienne marey, paris, france;6 rue etienne marcel, pantin, france;6 rue etienne marcel, montreuil, france;6 rue etienne marcel, la garenne-colombes, france
455;43 avenue de la gare, sarlat-la-canéda, france;43 avenue de la ga;1.219;44.878;43 avenue de la gare, sarlat-la-canéda, france;43 avenue de la gare, gourdon, france;43 avenue de la garenne verte, brive-la-gaillarde, france;43 avenue de la gare, saint-sornin-lavolps, france;43 avenue de la gare, bordeaux, france
453;27 avenue armand guillebaud, antony, france;27 avenue armand guill;2.307;48.749;27 avenue armand guillebaud, antony, france;27 rue armand guillaumin, créteil, france;27 rue armand guillaumin, coudekerque-branche, france;27 rue armand guillaumin, crozant, france;27 rue armand guillaumin, saint-malo, france
452;90 cours de vincennes, paris, france;90 cours de vinc;2.407;48.847;90 cours de vincennes, paris, france;90 cours de vincennes nord, paris, france;;;
451;132 rue lecourbe, paris, france;132 rue leco;2.301;48.842;132 rue lecourbe, paris, france;132 rue leconte de lisle, paris, france;132 rue charles lecocq, france;132 rue lecocq, gentilly, france;132 rue lecomte, paris, france
450;20 place charles de gaulle, saint-germain-en-laye, france;20 place charles de gau;2.095;48.897;20 place charles de gaulle, saint-germain-en-laye, france;20 place charles de gaulle, paris, france;20 place charles de gaulle, courbevoie, france;20 place charles de gaulle, montigny-le-bretonneux, france;20 place charles de gaulle, les clayes-sous-bois, france
449;168 cours berriat, grenoble, france;168 cours ber;5.705;45.189;168, cours berriat, grenoble, france;168 cours bernard, aigueperse, france;168 cours cardinal bertrand de montfavet, avignon, france;168 cours bérenger de frédol, lavérune, france;168 cours du berteuil, valréas, france
448;30 passage de la bourgade, biot, france;30 passage de la bour;7.097;43.628;30 passage de la bourgade, biot, france;30 rue de la bourgade, tourrettes-sur-loup, france;30 traverse de la bourgada, nice, france;30 rue de la bourgade, lorgues, france;30 rue de la bourgade, cipières, france
447;37 6-39 rue pierre-henri mauger, contres, france;37 6-39 rue pierre-henri mau;1.429;47.419;;;;;
446;43 rue castillon, toulon, france;43 rue cast;5.94;43.11;43 rue castillon, toulon, france;43 rue castel, toulon, france;43 rue de castellas, toulon, france;43 rue castel blaze, toulon, france;43 rue de la castelle, montpellier, france
445;36 rue de bagnolet, paris, france;36 rue de bagn;2.398;48.857;36 rue de bagnolet, paris, france;36 rue de bagneux, sceaux, france;36 rue de bagneux, châtillon, france;36 rue de bagneaux, mormant, france;36 rue de bagneaux, saint-pierre-lès-nemours, france
444;22 place henri brousse, meudon, france;22 place henri bro;2.241;48.808;22 place henri brousse, meudon, france;22 rue henri brochard, margency, france;22 rue henri brosseau, la flocellière, france;22 place henri brossane, clérieux, france;22 rue henri brosse, pierre-bénite, france
443;38 rue de cambrai, lille, france;38 rue de cam;3.071;50.624;38 rue de cambrai, lille, france;38 rue de cambrai, arras, france;38 rue de cambrai, douai, france;38 rue cambon, paris, france;38 rue cambronne, paris-15e-arrondissement, france
442;2 rue ramey, paris, france;2 rue ra;2.348;48.887;2 rue ramey, paris, france;2 rue rambuteau, paris, france;2 rue ravignan, paris, france;2 rue rampon, paris, france;2 rue raymond queneau, paris, france
441;3 rue des faussets, bordeaux, france;3 rue des faus;-0.57;44.841;3 rue des faussets, bordeaux, france;3 rue des fausses, marennes, france;3 rue des faussillons, givry, france;3 rue des faussilles, sassenay, france;3 rue des fausses braies, moulins, france
440;8 rue majour, brive-la-gaillarde, france;8 rue maj;1.532;45.16;8 rue majour, brive-la-gaillarde, france;8 rue du majoral fournier, neuvic, france;8 rue major martin, lyon-1er-arrondissement, france;8 rue majesté, albi, france;8 rue de majunga, bordeaux, france
439;3 rue basse, verneuil-sur-seine, france;3 rue ba;1.976;48.981;3 rue de bazincourt, verneuil-sur-seine, france;3 rue du bac, paris, france;3 rue des batignolles, paris, france;3 rue de la bastide, cergy, france;3 rue de la banque, paris, france
438;4 cours jean jaurès, grenoble, france;4 cours jean jau;5.72;45.192;4 cours jean jaurès, grenoble, france;4 cours de la libération et du général de gaulle, grenoble, france;4 cours jean jaurès, échirolles, france;4 cours jean jaurès, valréas, france;4 cours jean jaurès, montfrin, france
437;2 place de la chapelle neuve, montpellier, france;2 place de la chapelle ne;3.879;43.613;2 place de la chapelle neuve, montpellier, france;2 rue de la chapelle, neffiès, france;2 place de la chapelle, buzy, new aquitaine, france;2 place de la chapelle, lanton, new aquitaine, france;2 place de la chapelle, anglet, new aquitaine, france
435;29 rue de l'exposition, paris, france;29 rue de l'expo;2.303;48.857;29 rue de l'exposition, paris, france;29 passage de l'exposition universelle, châlons-en-champagne, france;;;
433;40 route de frangy, meythet, france;40 route de fra;6.092;45.915;40 route de frangy, meythet, france;40 route de frangy, viry, france;40 route de france, veigy-foncenex, france;40 route de frangy, allonzier-la-caille, france;40 avenue de france, annecy, france
434;153 rue de lourmel, paris, france;153 rue de lou;2.284;48.84;153 rue de lourmel, paris, france;153 rue de louvois, paris, france;153 rue du louvre, paris, france;153 rue de louvain, courbevoie, france;153 rue de louvois, reims, france
432;10 rue des tonneliers, bayonne, france;10 rue des tonne;-1.474;43.49;10 rue des tonneliers, bayonne, france;10 rue des tonnes, biscarrosse, france;10 rue des tonnelles, tournefeuille, france;10 rue des tonneaux, jarnac-champagne, france;10 rue des tonnelles, la jard, france
431;58 rue vasco de gama, paris, france;58 rue vasco de ga;2.284;48.836;58 rue vasco de gama, paris, france;58 rue vasco de gama, valenton, france;58 rue vasco de gama, massy, france;58 rue vasco de gama, choisy-le-roi, france;58 rue vasco de gama, lisses, france
430;2 place de lisbonne - centre commercial odysseum, montpellier, france;2 place de lisbonne - centre commercial odys;3.92;43.605;;;;;
429;602 rue louis saint-just, saint-maximin, france;602 rue louis saint;2.472;49.245;602 rue louis saint-just, saint-maximin, france;602 rue louis saint-just, achères, france;602 rue louis de saint-just, chaumontel, france;602 rue louis de saint-just, villepinte, france;602 rue louis saint-just, châlons-en-champagne, france
427;7 avenue de saint-germain, maisons-laffitte, france;7 avenue de saint-;2.144;48.945;7 avenue de saint-germain, maisons-laffitte, france;7 avenue victor hugo, paris, france;7 avenue de saint-germain, le port-marly, france;7 avenue de saint-ouen, paris, france;7 avenue de saint-germain, croissy, france
428;104 rue de lille, mouvaux, france;104 rue de li;3.132;50.699;104 rue de lille, mouvaux, france;104 rue de lille, roncq, france;104 rue de lille, tourcoing, france;104 rue de lille, roubaix, france;104 rue de lille, wasquehal, france
426;55 rue du faubourg montmartre, paris, france;55 rue du faubourg montm;2.34;48.876;55 rue du faubourg montmartre, paris, france;;;;
425;59 rue boulainvilliers, paris, france;59 rue boulain;2.275;48.858;59 rue de boulainvilliers, paris, france;59 avenue de boulainvilliers, rocquencourt, france;59 rue de boulains, montereau-fault-yonne, france;59 rue boulain, aigleville, france;59 rue de boulaincourt, villiers-le-mahieu, france
424;20 rue des halles, paris, france;20 rue des hal;2.346;48.86;20 rue des halles, paris, france;20 rue des halles, saint-gratien, france;20 rue du pont des halles, rungis, france;20 rue des halles, noisy-le-grand, france;20 rue des halliers, brétigny-sur-orge, france
423;rue des arceaux, angoulême, france;rue des arc;0.158;45.649;rue des arceaux, angoulême, france;rue des arcades, saint-yrieix-sur-charente, france;rue des archives, paris, france;rue des arcs saint-cyprien, toulouse, france;rue des archers, lyon, france
422;35 rue de la roquette, paris-11e-arrondissement, france;35 rue de la roqu;2.373;48.855;35 rue de la roquette, paris-11e-arrondissement, france;35 rue de la roque, port-mort, france;35 rue de la roque, aubevoye, france;35 rue de la roque, saint-pierre-du-regard, france;35 rue de la roquette, saint-lô, france
421;11 rue charles pierrugues, mandelieu-la-napoule, france;11 rue charles pierr;6.941;43.523;11 rue charles pierrugues, mandelieu-la-napoule, france;11 rue charles pierre, la ferté-saint-aubin, france;;;
420;140 avenue de saint-ouen, paris, france;140 avenue de saint;2.329;48.896;140 avenue de saint-ouen, paris, france;140 avenue victor hugo, paris, france;140 avenue de saint-mandé, saint-mandé, france;140 avenue de saint-rémy, saint-denis, france;140 avenue de saint-cloud, paris, france
419;80 rue meynadier le suquet, cannes, france;80 rue meynadier le suq;7.012;43.552;80 rue meynadier, cannes, france;;;;
418;3 rue amédée viii de savoie, saint-julien-en-genevois, france;3 rue amédée viii de sav;6.081;46.144;3 rue amédée viii de savoie, saint-julien-en-genevois, france;;;;
417;17 rue saint-rémi, bordeaux, france;17 rue saint;-0.571;44.841;17 rue sainte-catherine, bordeaux, france;17 rue saint-rémi, bordeaux, france;17 rue saint-james, bordeaux, france;17 rue sainte-colombe, bordeaux, france;17 rue saint-siméon, bordeaux, france
416;42 route de galice, aix-en-provence, france;42 route de gal;5.425;43.531;42 route de galice, aix-en-provence, france;42 rue du pont de galice, aix-en-provence, france;42 route de galargues, sommières, france;42 route de gallargues, aubais, france;42 route de saint-galmier, la fouillouse, france
415;13 boulevard carnot, valbonne, france;13 boulevard car;7.008;43.642;13 boulevard carnot, valbonne, france;13 boulevard carnot, cannes, france;13 boulevard sadi carnot, le cannet, france;13 boulevard carnot, grasse, france;13 boulevard carnot, nice, france
414;15 boulevard de la corniche, annecy, france;15 boulevard de la corn;6.137;45.89;15 boulevard de la corniche, annecy, france;15 boulevard de la corniche, thonon-les-bains, france;15 boulevard de la corniche, rillieux-la-pape, france;15 boulevard de la corniche, firminy, france;15 route de la corniche, veyrier-du-lac, france
413;130 quai du port, marseille, france;130 quai du po;5.368;43.296;130 quai du port, marseille, france;130 quai du port, port-la-nouvelle, france;130 quai du port île ratonneau, marseille, france;130 quai du port, bandol, france;130 quai du port neuf, béziers, france
412;28 avenue de paris, soisy-sous-montmorency, france;28 avenue de pa;2.293;48.99;28 avenue de paris, soisy-sous-montmorency, france;28 avenue de paris, vincennes, france;28 avenue de paris, châtillon, france;28 avenue de parthenay, courbevoie, france;28 avenue de paris, bessancourt, france
411;95 rue montaigne, marseille, france;95 rue mont;5.417;43.304;95 rue montaigne, marseille, france;95 rue monte cristo, marseille, france;95 rue montgrand, marseille, france;95 rue montolieu, marseille, france;95 rue montebello, toulon, france
410;52 rue la fayette, paris, france;52 rue la fay;2.341;48.875;52 rue la fayette, paris, france;52 rue la fayette, sainte-geneviève-des-bois, france;52 rue la fayette, fontenay-trésigny, france;52 rue lafayette, rouen, france;52 rue la fayette, colombes, france
409;123 rue des landes, plaisance-du-touch, france;123 rue des lan;1.247;43.552;123 rue des landes, plaisance-du-touch, france;123 rue des landes, léguevin, france;123 rue des landes, toulouse, france;123 rue des landes, onet-le-château, france;123 rue des landais, soorts-hossegor, france
408;8 rue du doyenné, le mans, france;8 rue du doy;0.198;48.009;8, rue du doyenné, le mans, france;8 rue du doyenné, écuillé, france;8 rue du doyenné, la riche, france;8 rue du doyenné, sillé-le-guillaume, france;8 rue du doyen nautou, pacy-sur-eure, france
407;97 avenue d'aquitaine, carbon-blanc, france;97 avenue d'aqu;-0.507;44.891;97 avenue d'aquitaine, bruges, france;97 avenue d'aquitaine, sainte-eulalie, france;97 avenue d'aquitaine, soorts-hossegor, france;97 avenue d'aquitaine, les sables-d'olonne, france;97 avenue d'aquitaine, marcheprime, france
406;8 rue saint-hilaire ( la-varenne-saint-hilaire), saint-maur-des-fossés, france;8 rue saint-hilaire ( la-varenne-s;2.514;48.793;8 rue saint-hilaire, saint-maur-des-fossés, france;;;;
405;17 rue carnot, bois-colombes, france;17 rue car;2.269;48.914;17 rue carnot, levallois-perret, france;17 rue carnot, bois-colombes, france;17 rue cardinet, paris, france;17 rue carle hébert, courbevoie, france;17 rue eugène caron, courbevoie, france
404;21 avenue baille, marseille, france;21 avenue bai;5.387;43.287;21 boulevard baille, marseille, france;21 avenue bailli de suffren, cassis, france;21 rue du baignoir, marseille, france;21 rue bailli de suffren, marseille, france;21 avenue jacques bainville, marseille, france
403;89 rue lemercier, paris, france;89 rue leme;2.32;48.889;89 rue lemercier, paris, france;89 rue lemerchier, amiens, france;89 rue fernand lemercier, huby-saint-leu, france;89 rue lemercier, pontoise, france;89 rue lemercier, wissous, france
402;5 impasse des sables, merry-sur-yonne, france;5 impasse des sab;3.646;47.563;5 impasse des sables, merry-sur-yonne, france;5 impasse des sables, salbris, france;5 impasse des sables, selles-saint-denis, france;5 impasse des sables, marolles-en-brie, france;5 impasse des sablons, chamblet, france
401;5 rue ambroise pauffert, neuville-sur-saône, france;5 rue ambroise pauf;4.84;45.876;5 rue ambroise pauffert, neuville-sur-saône, france;;;;
400;45 rue brancion, paris, france;45 rue bran;2.304;48.834;45 rue brancion, paris, france;45 rue brancas, sèvres, france;45 rue edouard branly, montreuil, france;45 rue brantôme, paris, france;45 rue branly, arcueil, france
399;39 avenue galois, bourg-la-reine, france;39 avenue gal;2.322;48.777;39 avenue du général de gaulle, clamart, france;39 avenue galois, bourg-la-reine, france;39 avenue galilée, le plessis-robinson, france;39 avenue gallieni, gentilly, france;39 avenue gallieni, antony, france
398;62 rue césaria évora, paris, france;62 rue césaria év;2.374;48.898;62 rue césaria évora, paris, france;62 rue cesaria evora, aubervilliers, france;62 rue cesaria evora, colombes, france;62 rue cesária evora, pierrefitte-sur-seine, france;
397;64 rue daguerre, paris, france;64 rue dagu;2.327;48.835;64 rue daguerre, paris, france;64 rue daguerre, rosny-sous-bois, france;64 rue d'aguesseau, paris, france;64 rue d'aguesseau, ormesson-sur-marne, france;64 rue daguerre, cormeilles-en-parisis, france
396;1 rue damrémont, paris, france;1 rue damr;2.332;48.887;1 rue damrémont, paris, france;1 rue damrémont, chaumont, france;1 allée damrémont, sevran, france;1 rue damrémont, nantes, france;1 rue général damrémont, brest, france
394;69 rue guillaume puy, avignon, france;69 rue guillaume p;4.814;43.945;69 rue guillaume puy, avignon, france;69 rue guillaume pellicier, montpellier, france;69 rue guillaume paradin, lyon, france;69 rue guillaume poitevin, arles, france;69 rue guillaume ponteil, toulon, france
395;24 avenue de la république, paris, france;24 avenue de la répub;2.37;48.866;24 avenue de la république, paris, france;24 avenue de la république, montrouge, france;24 avenue de la république, bagnolet, france;24 avenue de la république, vincennes, france;24 avenue de la république, fontenay-sous-bois, france
393;18 rue joseph vernet, avignon, france;18 rue joseph ver;4.804;43.95;18, rue joseph vernet, avignon, france;18 rue du sous lieutenant joseph vergnette, saint-étienne, france;18 rue joseph vernet, carpentras, france;18 rue joseph vernet, le pontet, france;18 rue joseph vernet, alès, france
392;14 faubourg rivotte, besançon, france;14 faubourg riv;6.034;47.232;14, faubourg rivotte, besançon, france;14 faubourg de la rivière, yenne, france;;;
391;9 place du vieux marché, rouen, france;9 place du vieux mar;1.088;49.443;9 place du vieux marché, rouen, france;9 place du vieux marché, feuquières, france;9 place du vieux marché, damville, france;9 place du vieux marché aux chevaux, lille, france;9 place du vieux marché, champsecret, france
390;34 rue saint-barthélémy, melun, france;34 rue saint-ba;2.656;48.542;34 rue saint-barthélémy, melun, france;34 rue saint-barthélémy, poissy, france;34 rue saint-balseme, le chêne, france;34 rue saint-barthélémy, robert-magny, france;34 rue saint-barthélémy, tours, france
389;22 rue daubenton, paris, france;22 rue daub;2.354;48.841;22 rue daubenton, paris, france;22 rue d'aubervilliers, paris, france;22 rue daubigny, paris-17e-arrondissement, france;22 rue daubigny, villebon-sur-yvette, france;22 rue daubigny, auvers-sur-oise, france
388;231 avenue porte des alpes, le plan-du-var, france;231 avenue porte des al;7.197;43.858;231 avenue porte des alpes, levens, france;231 avenue porte des alpes, estrablin, france;231 boulevard de la porte des alpes, saint-priest, france;;
387;129 cours de l'argonne, bordeaux, france;129 cours de l'ar;-0.577;44.827;129 cours de l'argonne, bordeaux, france;129 cours de l'arche guédon, torcy, france;129 cours de l'arquebuse, meaux, france;;
386;69 rue des dames, paris, france;69 rue des da;2.321;48.884;69 rue des dames, paris, france;69 rue des dardanelles, paris, france;69 rue des dames augustines, neuilly-sur-seine, france;69 rue de damiette, paris, france;69 rue des dahlias, chilly-mazarin, france
385;5 place notre dame du mont, marseille, france;5 place notre dame du mo;5.384;43.292;5 place notre dame du mont, marseille, france;5 rue notre dame du montagnou, saint-pé-de-bigorre, france;5 impasse notre dame du mont, verberie, france;5 rue notre dame, pontarlier, du, france;5 rue notre dame, levier, du, france
384;chemin du chêne, civrieux-d'azergues, france;chemin du ch;4.707;45.858;chemin du chêne, civrieux-d'azergues, france;chemin du charbonnier, vénissieux, france;chemin du chancelier, écully, france;chemin du champ de lière, rillieux-la-pape, france;chemin du chalet, saint-pierre-la-palud, france
383;1 chemin de vilaine, buzançais, france;1 chemin de vil;1.422;46.889;1 chemin de vilaines, buzançais, france;1 chemin de villegourdin, levroux, france;1 chemin de villegreuil, saint-roch, france;1 chemin de villers, villequiers, france;1 chemin de villeneuve, blancafort, france
382;108 boulevard du montparnasse, paris, france;108 boulevard du montpa;2.329;48.842;108 boulevard du montparnasse, paris, france;108 rue du montparnasse, paris, france;;;
381;81 rue léon frot, paris, france;81 rue léon fr;2.384;48.858;81 rue léon frot, paris, france;81 rue léon, paris, france;81 rue léon frapié, paris, france;81 rue léon gambetta, lille, france;81 rue léon blum, rosny-sous-bois, france
380;1 rue keller, paris, france;1 rue kel;2.377;48.854;1 rue keller, paris, france;1 rue jacques kellner, paris-17e-arrondissement, france;1 rue kellermann, rosny-sous-bois, france;1 rue jacques kellner, bougival, france;1 rue kellermann, pontault-combault, france
