id;ref address;query;query lon;query lat;result 1;result 2;result 3;result 4;result 5
427;7 avenue de saint-germain, 78600 maisons-laffitte;7 avenue de saint-;2.144;48.945;7 avenue jean jaurès, 93450 saint-denis;7 avenue gabriel peri, 93400 saint-ouen;7 avenue des marronniers, 93400 saint-ouen;7 avenue michelet, 93400 saint-denis;7 avenue frayce, 93400 saint-ouen
426;55 rue du faubourg montmartre, 75009 paris;55 rue du faubourg montm;2.34;48.876;55 rue du faubourg montmartre, 75009 paris;;;;
425;59 rue boulainvilliers, 75016 paris;59 rue boulain;2.275;48.858;59 rue de boulainvilliers, 75016 paris;;;;
423;rue des arceaux, 16000 angoulême;rue des arc;0.158;45.649;14 rue des arceaux, 16000 angulema;12 rue des arceaux, 16000 angulema;9 rue des arceaux, 16000 angulema;5 rue des arceaux, 16000 angulema;2 rue des arceaux, 16000 angulema
424;20 rue des halles, 75001 paris;20 rue des hal;2.346;48.86;20 rue des halles, 75001 paris;20 rue des halliers, 91220 brétigny-sur-orge;20 rue des halles, 78730 saint-arnoult-en-yvelines;20 rue des halattes, 60440 nanteuil-le-haudouin;20 rue des halles, 02470 neuilly-saint-front
422;35 rue de la roquette, 75011 paris-11e-arrondissement;35 rue de la roqu;2.373;48.855;35 rue de la roquette, 75011 paris;35 rue de la roque, 27940 undefined;35 rue de la roque, 27940 aubevoye;35 rue de la roque, 61790 saint-pierre-du-regard;35 rue du pont de la roque, 50200 undefined
421;11 rue charles pierrugues, 06210 mandelieu-la-napoule;11 rue charles pierr;6.941;43.523;11 rue charles pierrugues, 06210 mandelieu-la-napoule;11 rue charles pierre, 45240 la ferté-saint-aubin;11 rue pierre charles, 79260 la crèche;11 rue pierre charles, 68280 sainte-croix-en-plaine;11 rue pierre charles thomas, 55100 belleville-sur-meuse
420;140 avenue de saint-ouen, 75018 paris;140 avenue de saint;2.329;48.896;140 avenue du président wilson, 93200 saint-denis;140 avenue du belvédère, 93310 le pré-saint-gervais;140 avenue jean moulin, 78170 la celle-saint-cloud;140 avenue de flandres, 60190 estrées-saint-denis;140 avenue de ceinture, 95210 saint-gratien
419;80 rue meynadier le suquet, 06400 cannes;80 rue meynadier le suq;7.012;43.552;;;;;
418;3 rue amédée viii de savoie, 74160 saint-julien-en-genevois;3 rue amédée viii de sav;6.081;46.144;3 rue amédée viii de savoie, 74160 saint-julien-en-genevois;3 rue amédée viii de savoie, undefined thonon-les-bains;;;
417;17 rue saint-rémi, 33000 bordeaux;17 rue saint;-0.571;44.841;17 rue saint-rémi, 33000 bordeaux;17 rue parlement saint-pierre, 33000 bordeaux;17 rue saint-siméon, 33000 bordeaux;17 rue sainte-colombe, 33000 bordeaux;17 rue saint-james, 33000 bordeaux
416;42 route de galice, 13090 aix-en-provence;42 route de gal;5.425;43.531;42 route de galice, 13090 aix-en-provence;42 route de canta galet, 06200 nice;42 route de saint-galmier, 42480 la fouillouse;42 route de la galère, 74150 undefined;42 route de la galvagne, 47290 undefined
415;13 boulevard carnot, 06560 valbonne;13 boulevard car;7.008;43.642;13 boulevard carnot, 06560 valbonne;13 boulevard alice de rothschild, 06130 grasse;13 boulevard jacques crouet, 06130 grasse;13 boulevard du pavillon, 06130 grasse;13 boulevard bellevue, 06130 grasse
414;15 boulevard de la corniche, 74000 annecy;15 boulevard de la corn;6.137;45.89;15 boulevard de la corniche, 74000 undefined;15 boulevard saint-bernard de menthon, 74000 annecy;15 boulevard jacques replat, 74000 annecy;15 boulevard de la rocade (annecy)/boulevard de la rocade (cran-gevrier), 74000 annecy;15 boulevard costa de beauregard, 74600 seynod
413;130 quai du port, 13002 marseille;130 quai du po;5.368;43.296;130 quai du port, 13002 marseille;130 quai du port, 17350 saint-savinien;130 quai du haut pont, 62500 saint-omer;;
412;28 avenue de paris, 95230 soisy-sous-montmorency;28 avenue de pa;2.293;48.99;28 avenue de paris, 95230 soisy-sous-montmorency;28 avenue des violettes, 95230 soisy-sous-montmorency;28 avenue des bleuets, 95230 soisy-sous-montmorency;28 avenue des myosotis, 95230 soisy-sous-montmorency;28 avenue du muguet, 95230 soisy-sous-montmorency
411;95 rue montaigne, 13012 marseille;95 rue mont;5.417;43.304;95 rue mayor de montricher, 13290 undefined;95 rue montebello, 83000 toulon;95 rue de montfuron, 04220 sainte-tulle;95 rue montée des jujubiers, 83260 la crau;95 rue du mont dosset, 30540 milhaud
410;52 rue la fayette, 75009 paris;52 rue la fay;2.341;48.875;52 rue la fayette, 75009 paris;52 rue la fayette, 77340 lognes;52 rue la fayette, 91700 sainte-geneviève-des-bois;52 rue la fayette, 77610 fontenay-trésigny;52 rue la fayette, 80610 saint-ouen
409;123 rue des landes, 31830 plaisance-du-touch;123 rue des lan;1.247;43.552;123 rue des landes, 78400 chatou;123 rue des landes de la plée, 44115 basse-goulaine;123 rue des cottages - landhuisjesstraat, undefined brussel;123 rue de l'anse des mã»riers, 97136 undefined;
408;8 rue du doyenné, 72100 le mans;8 rue du doy;0.198;48.009;8 rue du doyenne, 72000 le mans;8 rue du doyenne, 49460 undefined;8 rue du doyenne, 37520 la riche;8 rue du doyen morière, undefined caen;8 rue du doyen nautou, 27120 pacy-sur-eure
407;97 avenue d'aquitaine, 33560 carbon-blanc;97 avenue d'aqu;-0.507;44.891;97 avenue austin conte, 33560 sainte-eulalie;97 avenue de l'aquitaine, 33560 sainte-eulalie;97 avenue de techeney, 33370 bel-air;97 avenue de l'europe, 33560 sainte-eulalie;97 avenue de labarde, 33300 bordeaux
406;8 rue saint-hilaire ( la-varenne-saint-hilaire), 94210 saint-maur-des-fossés;8 rue saint-hilaire ( la-varenne-s;2.514;48.793;;;;;
405;17 rue carnot, 92270 bois-colombes;17 rue car;2.269;48.914;17 rue carnot, 92270 bois-colombes;17 rue lazare carnot, 92700 colombes;17 rue sadi carnot, 92600 asnières-sur-seine;17 rue carpeaux, 92400 courbevoie;17 rue léonie caron, 92230 gennevilliers
404;21 avenue baille, 13006 marseille;21 avenue bai;5.387;43.287;21 avenue de toulon, 13006 marseille;21 avenue du prado, 13006 marseille;21 avenue de corinthe, 13006 marseille;21 avenue de la timone, 13010 marseille;21 avenue de la capelette, 13010 marseille
403;89 rue lemercier, 75017 paris;89 rue leme;2.32;48.889;89 rue lemercier, 75017 paris;89 rue lemerchier, 80000 amiens;89 rue fernand lemercier, 62140 undefined;;
402;5 impasse des sables, 89660 merry-sur-yonne;5 impasse des sab;3.646;47.563;5 impasse des sables, 89660 undefined;5 impasse des sables, 41300 salbris;5 impasse des sables, 41300 undefined;5 impasse des sables, 77240 cesson;5 impasse des sables, 77120 undefined
401;5 rue ambroise pauffert, 69250 neuville-sur-saône;5 rue ambroise pauf;4.84;45.876;5 rue ambroise pauffert, 69250 neuville-sur-saône;;;;
400;45 rue brancion, 75015 paris;45 rue bran;2.304;48.834;45 rue brancion, 75015 paris;45 rue brancas, 92310 sèvres;45 rue édouard branly, 93100 montreuil;45 rue édouard branly, 95360 montmagny;45 rue branly, 93700 drancy
399;39 avenue galois, 92340 bourg-la-reine;39 avenue gal;2.322;48.777;39 avenue galois, 92340 bourg-la-reine;39 avenue de la république, 92340 bourg-la-reine;39 avenue du petit chambord, 92340 bourg-la-reine;39 avenue de lattre de tassigny, 92340 bourg-la-reine;39 avenue du château, 92340 bourg-la-reine
398;62 rue césaria évora, 75019 paris;62 rue césaria év;2.374;48.898;62 rue césaria évora, undefined paris;62 rue cesaria evora, 75019 paris;62 rue cesaria evora, 84350 undefined;;
397;64 rue daguerre, 75014 paris;64 rue dagu;2.327;48.835;64 rue daguerre, 75014 paris;64 rue d'aguesseau, 92100 boulogne-billancourt;64 rue du bois d'aguère, 95320 saint-leu-la-forêt;64 rue ligerienne (la dagueniere), 49800 la daguenière;64 rue jacques daguerre, 79000 niort
396;1 rue damrémont, 75018 paris;1 rue damr;2.332;48.887;1 rue damrémont, 75018 paris;1 rue damrémont, 52000 chaumont;1 rue général damrémont, 29200 brest;1 rue général damremont, undefined brest;
395;24 avenue de la république, 75011 paris;24 avenue de la répub;2.37;48.866;24 avenue de la république, 75011 paris;24 avenue jean aicard, 75011 paris;24 avenue claude vellefaux, 75010 paris;24 avenue de verdun, 75010 paris;24 avenue simón bolívar, 75019 paris
394;69 rue guillaume puy, 84000 avignon;69 rue guillaume p;4.814;43.945;69 rue guillaume puy, 84000 avignon;69 rue louis guillaume perreaux, 04100 manosque;69 rue pierre guillaume petit, 76620 le havre;;
393;18 rue joseph vernet, 84000 avignon;18 rue joseph ver;4.804;43.95;18 rue joseph vernet, 84000 avignon;18 rue sous-lieutenant joseph vergnette, 42100 saint-etienne;18 rue joseph vernet, 76200 dieppe;18 rue joseph vernet, 17000 la rochelle;18 rue joseph verhasselt, 1083 brussel
392;14 faubourg rivotte, 25000 besançon;14 faubourg riv;6.034;47.232;14 faubourg rivotte, 25000 besancon;;;;
391;9 place du vieux marché, 76000 rouen;9 place du vieux mar;1.088;49.443;9 place saint-pierre, 27430 saint-pierre-du-vauvray;9 place de l'argilière, 80430 beaucamps-le-vieux;9 place du marche, 28330 authon-du-perche;9 place du puits, 27560 lieurey;9 place delaporte, 50600 saint-hilaire-du-harcouët
390;34 rue saint-barthélémy, 77000 melun;34 rue saint-ba;2.656;48.542;34 rue saint-barthélemy, 77000 melun;34 rue saint-barthélemy, 77124 undefined;34 rue saint-balseme, 10700 le chêne;34 rue saint-barthélémy, undefined l'aigle;34 rue saint-barthélemy, 61300 l'aigle
389;22 rue daubenton, 75005 paris;22 rue daub;2.354;48.841;22 rue daubenton, 75005 paris;22 rue d'aubervilliers, 75019 paris;22 rue daubigny, 91140 villebon-sur-yvette;22 rue des dauboeufs, 91210 draveil;22 rue agrippa d'aubigné, 91090 lisses
388;231 avenue porte des alpes, 06670 le plan-du-var;231 avenue porte des al;7.197;43.858;231 avenue des jardins de provence, 83340 le cannet-des-maures;231 avenue porte des alpes, 06670 undefined;231 avenue de pessicart, 06100 nice;231 avenue de fabron, 06200 nice;231 avenue de la lanterne, 06200 nice
387;129 cours de l'argonne, 33000 bordeaux;129 cours de l'ar;-0.577;44.827;129 cours de l'argonne, 33000 bordeaux;;;;
386;69 rue des dames, 75017 paris;69 rue des da;2.321;48.884;69 rue des dames, 75017 paris;69 rue notre-dame des champs, 75006 paris;69 rue des dames, 52130 undefined;69 rue des jardins d'augustine, 62110 undefined;69 rue des dames, 55000 val-d'ornain
385;5 place notre dame du mont, 13006 marseille;5 place notre dame du mo;5.384;43.292;5 place des héros, 13230 port-saint-louis-du-rhône;5 place pasteur, 83160 la valette-du-var;5 place de l'église, 30730 saint-mamert-du-gard;5 place wilson, 83390 pierrefeu-du-var;5 place notre-dame du mont, 13006 marseille
